Date,SkewAvg_1_10,SkewAvg_1_3,SkewAvg_4_7,SkewAvg_8_10,SkewBKM
2005-11-02,-1.305675953279999,-1.3753522281093409,-1.246890145071164,-1.3143807560624372,-1.7432716327999995
2005-11-09,-1.3575221501326795,-1.3815849654827428,-1.343313039119862,-1.3524048161330402,-1.6895795447999995
2005-11-16,-0.930059027009826,-1.3222115170282682,-0.9138346939236016,-0.5595389811063495,-1.683575301
2005-11-23,-1.0725912113871483,-1.3231627524016794,-1.0521990283540688,-0.8492092477500579,-1.6055699114
2005-11-30,-0.8135544691062281,-1.07519838874867,-0.7900492436536316,-0.5832508500672485,-1.2408284835
2005-12-07,-1.0279823109605724,-1.0966707714968773,-1.087053038791538,-0.8805328799829801,-1.2552556892
2005-12-14,-0.9009928262696464,-1.0607238645515793,-1.0022825614159303,-0.6062088077926673,-1.4167293686
2005-12-21,-0.9672246399376904,-1.1744645347291036,-1.0520442659219484,-0.6468919105005999,-1.5061131898
2005-12-28,-0.8433601482210257,-1.016514994629522,-0.8738086246463743,-0.6296073332453977,-1.21696603425
2006-01-04,-0.9043795806901488,-0.9691318722434512,-0.9239302489152093,-0.813559731503432,-1.15895025725
2006-01-11,-0.9572803441983576,-1.1233880290979317,-1.0057422445912,-0.7265567921083276,-1.251036389
2006-01-18,-0.8323735504699832,-1.0481311045333948,-0.8787317558459873,-0.5548050559052328,-1.3681144705
2006-01-25,-0.9331511738085876,-1.295307472465538,-0.9204286216222174,-0.5879582780667971,-1.753685957
2006-02-01,-1.0430463369333414,-1.2991041001095227,-1.025945999184668,-0.8097890240887249,-1.617875334
2006-02-08,-1.1861238946465629,-1.1805477160702635,-1.2625559998533666,-1.089790599613791,-1.4137805514
2006-02-15,-1.1649169879939485,-1.301408399353528,-1.2228294640394206,-0.9512089419070716,-1.5871287926000002
2006-02-22,-1.11190928059803,-1.4597603845925229,-1.006119837801594,-0.9051107669987846,-1.99650809325
2006-03-01,-0.8931359462438089,-1.241490649245001,-0.7531941585257516,-0.7313702935333601,-1.7400937080000003
2006-03-08,-0.8944362819214376,-1.081790280924354,-0.8970464108583638,-0.7036021110026203,-1.3767945596
2006-03-15,-0.7337914760096063,-0.9937182938219472,-0.7751918227041705,-0.4186641959378462,-1.3180029176
2006-03-22,-0.5958831605256589,-1.201232467964316,-0.4402170712780404,-0.1980886387504926,-1.6265247928000002
2006-03-29,-0.7087260644723965,-1.061579672226329,-0.6744019951255626,-0.4016378825142419,-1.4490189842
2006-04-05,-0.8463619367004267,-1.0488317691823366,-0.872193589796851,-0.6094499000899514,-1.294581567
2006-04-12,-0.725116686418454,-1.0151381682883367,-0.7291656931023675,-0.4296965289700198,-1.2367484822
2006-04-19,-1.010415423138645,-1.168078316017599,-1.0283489200593456,-0.8288412010320904,-1.4479535215
2006-04-26,-1.020469506507966,-1.3637133657847689,-0.8962844360647017,-0.8428057411555162,-1.9424189166
2006-05-03,-1.1415685537505875,-1.2748743962665654,-1.1416048883871803,-1.0082142650524866,-1.8126679394
2006-05-10,-1.012018187229495,-1.263508552855462,-1.0334250957024085,-0.7319852769729775,-1.54070901
2006-05-17,-1.0951210650188865,-1.272866572524341,-1.1318014692793006,-0.8684683518328786,-1.759605024
2006-05-24,-1.5993266774201662,-1.777885636560768,-1.5157670976110662,-1.5321804913583643,-2.373297308
2006-05-31,-1.5469630896524482,-1.7209270560401415,-1.5237112263005983,-1.4040016077338886,-2.1958133285
2006-06-07,-1.5013494773196223,-1.6397342416279297,-1.5028034484403314,-1.3610260848503692,-1.8304542932
2006-06-14,-1.8381275924701224,-1.666360554968736,-1.8613140988687795,-1.978979288106633,-1.8328756458
2006-06-21,-1.59668399175021,-1.8722983595859488,-1.5432063770792794,-1.3923731101423775,-2.3800787372000003
2006-06-28,-1.3395338153530094,-1.6431079671200408,-1.3258965937849416,-1.0541426256767363,-1.8271455354
2006-07-05,-1.2263372412518605,-1.5106601820948249,-1.2778494480483626,-0.8733313580135598,-1.7281897795
2006-07-12,-1.0305939417928298,-1.299569585138659,-1.1510814566796514,-0.600968278597905,-1.3984106012
2006-07-19,-1.704688717278363,-1.6124433893785226,-1.8601688078059089,-1.5896272578081416,-1.7387741722
2006-07-26,-1.674304889039572,-1.7126534854266589,-1.7254430202343172,-1.5677721177261577,-1.8824129306
2006-08-02,-1.2303951062764082,-1.4676955976556645,-1.201771247906501,-1.031259759390362,-1.6540659556
2006-08-09,-1.0828349661284375,-1.2947063072012202,-1.0577362619776574,-0.904428563923362,-1.4391760146
2006-08-16,-1.331713798139025,-1.410997197563991,-1.388233980660366,-1.177070155352271,-1.6131178234
2006-08-23,-0.8535670396028875,-1.37130831559043,-0.7781994393637321,-0.4363158972675524,-1.6641396835999998
2006-08-30,-1.311624914465811,-1.4888744150550413,-1.365300705505796,-1.062807692489934,-1.7746117466000002
2006-09-06,-1.1707104564033273,-1.44282517887391,-1.2382473988856215,-0.8085464772896855,-1.656100749
2006-09-13,-1.317317710032519,-1.5360210731704822,-1.3056905547291755,-1.1141172206323473,-1.9109728814
2006-09-20,-1.1036885387461797,-1.7967896552194482,-0.8228545059081875,-0.7850327993902335,-1.9993940180000005
2006-09-27,-1.1843081495524783,-1.5473417094729662,-1.1792012837582555,-0.8280837440242876,-1.7415049787999997
2006-10-04,-1.3451744470031737,-1.5616029883183464,-1.3343689685200704,-1.143153210332139,-1.6955803890000003
2006-10-11,-0.9941982718236,-1.2597739549942422,-1.0824543596947005,-0.6109478048248234,-1.4112582992000002
2006-10-18,-1.1389965116622942,-1.444623805471871,-1.1334561481678098,-0.8407563691786963,-1.6426125356
2006-10-25,-1.0093336230993082,-1.2492300802803882,-1.0696377007827755,-0.6890317290069377,-1.478988317
2006-11-01,-1.0454631199397972,-1.050682108619153,-1.1184984851442266,-0.9428636443212024,-1.2456733978
2006-11-08,-1.0033056554637894,-1.0578944832661672,-1.1422453048596837,-0.7634639618002188,-1.2484362478
2006-11-15,-0.9235157405428414,-1.0219774620090043,-1.0490918348691656,-0.6576192266415795,-1.2443287166
2006-11-22,-0.8693182119076928,-1.1180632046442696,-0.9075715292060628,-0.5695687961066231,-1.399540185
2006-11-29,-1.0316351311034946,-1.4030284818940035,-0.9965778936239192,-0.7069847636190865,-1.6358935535
2006-12-06,-0.9664673695773668,-1.503499726649714,-0.8024021430106952,-0.6481886479272484,-1.8045545446
2006-12-13,-1.0763018572462724,-1.6196219417404225,-0.9239384536414345,-0.736132977558573,-1.8181025068
2006-12-20,-1.211813046225063,-1.5779414231031297,-1.0345089598989148,-1.0820901177818614,-2.241211443
2006-12-27,-1.1770885821726231,-1.5572128624597834,-1.0664872059353452,-0.9444328035351676,-1.87318199475
2007-01-03,-1.25279628573772,-1.496328400726456,-1.231415734529432,-1.0377715723600356,-1.7279561123333331
2007-01-10,-1.290650141436415,-1.4226279197666232,-1.3381076080924696,-1.095395740898134,-1.544258992
2007-01-17,-1.373156601000033,-1.5088683782555066,-1.362119681145478,-1.2521607168839648,-1.79044002025
2007-01-24,-1.3928848423947997,-1.5797475858170362,-1.3271538089013264,-1.293663476963861,-1.9482218514
2007-01-31,-1.4615957954308163,-1.51908282931773,-1.4828237379859208,-1.3758048381370966,-1.7924684381999998
2007-02-07,-1.3557482877889178,-1.536684846652943,-1.3269172265016629,-1.213253143974566,-1.8308298034
2007-02-14,-1.2887767949789437,-1.652813228180943,-1.166162938277791,-1.088225504045148,-1.9374249238
2007-02-21,-1.301455763537305,-1.500886284659528,-1.3173365379578983,-1.080850876520957,-1.70075770625
2007-02-28,-1.320924843509364,-1.1229922066635365,-1.3506881463115337,-1.4791730766189648,-1.334425918
2007-03-07,-0.8876270814052252,-0.2744904105306769,-0.9920750478662584,-1.3614997969983955,-0.8696338562000001
2007-03-14,-1.546784031768358,-1.626265357059424,-1.5839074463155534,-1.4178048204143652,-1.7917644442
2007-03-21,-1.494606437986407,-1.7303986714811992,-1.4990155191180006,-1.2529354296494906,-2.1773748894
2007-03-28,-1.2839579284379954,-1.7910003094621678,-1.2336042390776227,-0.84405379989432,-2.1941370494
2007-04-04,-1.482742899286792,-1.7094115592879568,-1.4483723366793435,-1.3019016560955583,-2.0192925466
2007-04-11,-1.4302030644619412,-1.69463922720974,-1.3700376914940111,-1.245987399004716,-2.16106664375
2007-04-18,-1.533114105613269,-1.752955865638285,-1.4808913493119409,-1.3829026873233574,-2.2962391554
2007-04-25,-1.1159525903724543,-1.5500964246994149,-0.9352202252056806,-0.9227852429345266,-2.1749431902
2007-05-02,-1.2314761200519904,-1.5969355911035286,-1.112579269360547,-1.02454578325571,-2.1724549200000003
2007-05-09,-1.1627909301053485,-1.4551352797866026,-1.0330733748642935,-1.043403320745501,-2.0117564468
2007-05-16,-1.0013763750044786,-1.335833492986965,-0.9368528026124764,-0.7529506868779949,-0.9231737734
2007-05-23,-1.285134483934997,-1.6448322121721834,-1.2042680363321874,-1.0332586858348909,-2.2551258798
2007-05-30,-1.4046619444606572,-1.780662100398351,-1.274633746863764,-1.2020327186521549,-1.972085342
2007-06-06,-1.421629322139892,-1.715267323169979,-1.3126970126359183,-1.2732344004484368,-1.9292344378000004
2007-06-13,-1.5426096272234713,-1.6676871527849388,-1.460975618142007,-1.5263774471039553,-1.8582250958
2007-06-20,-1.1786343491662472,-1.420513874639743,-1.1059790664569715,-1.0336285339717863,-1.833889995
2007-06-27,-1.331274952534364,-1.5028362813415073,-1.4289012425385386,-1.029545237054989,-1.5970361246
2007-07-04,-1.530497472979321,-1.56022742881945,-1.6185138276572286,-1.3834123775686495,-1.69226180325
2007-07-11,-1.5089254900793492,-1.680628305918351,-1.5095879685509273,-1.3363393696115766,-1.7966719848
2007-07-18,-1.59379508973858,-1.633261448994208,-1.525078975030707,-1.6459502167601163,-1.8549136848
2007-07-25,-1.4423039318369062,-1.4814904279917496,-1.374551525815408,-1.493453977044061,-1.696107989
2007-08-01,-1.8118722563568312,-1.5007196952037485,-1.8012390956022422,-2.1372023651826995,-1.5817170749999998
2007-08-08,-1.6867802442910491,-1.6061965693367644,-1.7424932118936294,-1.6930799624418935,-1.6162806375999998
2007-08-15,-2.9305713310551846,-2.4012326355799933,-3.0918955793079985,-3.244811028859958,-2.1460653596
2007-08-22,-2.3554939661964247,-2.051850525225391,-2.4373322665957478,-2.5500196733016933,-2.0013797468000005
2007-08-29,-1.841522267292779,-1.4033849010571249,-1.9006640524764005,-2.200803919950271,-1.6036001460000002
2007-09-05,-2.2162021896526927,-1.6207007305884615,-2.544545303587914,-2.373912830136629,-1.56300454275
2007-09-12,-2.151438760875092,-1.955378496554126,-2.3827492227323845,-2.0390850760529986,-1.542307858
2007-09-19,-1.990436016345352,-1.990838947703643,-1.7742522545607038,-2.278278100699924,-1.7519062888
2007-09-26,-1.6839528754376023,-1.740007657294279,-1.7425864872724042,-1.549719944467858,-1.8927331778000005
2007-10-03,-1.5705038565547853,-1.6830638581592734,-1.6030800066859392,-1.4145089881087594,-1.8681349792
2007-10-10,-1.2850973311543556,-1.4884502977572178,-1.222137684274188,-1.1656905603917165,-1.6393054646
2007-10-17,-1.243392681033457,-1.458871140150601,-1.2230145692613177,-1.0550850376124994,-1.5716289382
2007-10-24,-1.5558282988542824,-1.5156749810285803,-1.5282448511853222,-1.632759546905266,-1.6268423234
2007-10-31,-1.576049123776287,-1.4814567881031953,-1.5710402453223569,-1.6773199640546193,-1.5079622836
2007-11-07,-1.5686522937034382,-1.4504031536473736,-1.591543299148599,-1.656380093165955,-1.4476406508
2007-11-14,-2.1647744741765367,-2.1819006567521795,-2.176350512102342,-2.132213574366486,-2.0561717314
2007-11-21,-1.9013732224648885,-1.74765696872051,-1.8493623785602944,-2.1244372680820587,-1.6474748505999997
2007-11-28,-1.5028618253307102,-1.026662946081066,-1.496506616467946,-1.987534316397373,-1.04480360025
2007-12-05,-1.7691124520905142,-1.3609617772541436,-1.7963818767360689,-2.1409038940661453,-1.16616245
2007-12-12,-1.8304839363064165,-1.4520971343173286,-1.9764495848233576,-2.01424987360625,-1.178347936
2007-12-19,-1.6774946171233285,-1.446681949839049,-1.6828516782742926,-1.9011645362063208,-1.2524778049999998
2007-12-26,-1.222065831027114,-1.2939188387111922,-1.225455186112038,-1.1456936832298044,-1.38181968075
2008-01-02,-1.351504018452815,-1.2561933201796864,-1.391983014258678,-1.3928427223181272,-1.17200218775
2008-01-09,-1.2829432960598763,-1.1179426412883788,-1.2203918145716754,-1.5313459261489752,-0.9524366885
2008-01-16,-1.2661414450932085,-0.9953271025734216,-1.2418477199343545,-1.5693474211581346,-0.9506188956
2008-01-23,-1.388062954763746,-1.116725345778426,-1.377580659750106,-1.6733769571005848,-1.0535192525
2008-01-30,-1.644151207837922,-1.2887969192975015,-1.583994620624606,-2.079714279329429,-1.2522900854
2008-02-06,-1.4998596920303315,-1.2611778638397717,-1.4336864298704168,-1.8267725364341116,-1.213953096
2008-02-13,-1.5662823849138796,-1.3005598128627578,-1.5428795129459236,-1.8632087862556097,-1.2690963197999998
2008-02-20,-1.370923390780812,-1.155064259757452,-1.2558189347030249,-1.7402551299078883,-1.15290793425
2008-02-27,-1.4726498816479925,-1.3212868324911933,-1.4400200298542931,-1.6675193998630569,-1.1319774455999998
2008-03-05,-1.6100074765515342,-1.0967309908298557,-1.6366374635514045,-2.087777312940052,-1.0439474411999998
2008-03-12,-1.3174203244104674,-0.9599595634548772,-1.3173568195354115,-1.6749657585327982,-0.9481768836
2008-03-19,-1.531950830053271,-1.2123027094149823,-1.56943396242677,-1.8016214408602276,-1.1076636736
2008-03-26,-1.538898183768056,-1.315938709425593,-1.4853183633485505,-1.8332974186698592,-1.318618608
2008-04-02,-1.3596024449198942,-1.1398898179488648,-1.341867438783904,-1.6029617467389108,-1.0524131932
2008-04-09,-1.2559305344804828,-1.0846073059904715,-1.2477004482318756,-1.4382272113019694,-0.9851316758000002
2008-04-16,-1.2945669859945546,-1.0600618438763587,-1.274815750068806,-1.555407109347082,-0.96006448
2008-04-23,-1.3021330457348936,-1.2280355009472834,-1.2534598508971635,-1.4411281836394774,-1.2080175832000002
2008-04-30,-1.3028382011147517,-1.2080610345273457,-1.3026262830929938,-1.3978979250645025,-1.1620760538
2008-05-07,-1.321455349917852,-1.2389233031523903,-1.3535755230866129,-1.3611604991249644,-1.2096194826
2008-05-14,-1.105041283609408,-1.1169628301211303,-1.0775253709627752,-1.1298076206265288,-1.2979212632
2008-05-21,-1.1036938499627056,-1.1650788335626154,-1.1023688802509166,-1.0440754926451812,-1.3931408752
2008-05-28,-1.243889616454261,-1.2307591857025566,-1.2898951868653108,-1.1956792866578991,-1.17270257225
2008-06-04,-1.4089048235513058,-1.4304044508775884,-1.4424299245661174,-1.3427050615386071,-1.2214043088
2008-06-11,-1.6623729844318322,-1.6452481222352389,-1.6086130503228624,-1.7511777587737185,-1.2238723344
2008-06-18,-1.4081129547390832,-1.3812918545713415,-1.368270767320168,-1.488056971465378,-1.175076131
2008-06-25,-1.254998810200357,-1.1842788846644474,-1.222947724657434,-1.3684535164601643,-1.1495346089999998
2008-07-02,-1.1964124241414105,-1.1273541369325786,-1.1498566061953208,-1.3275451352783616,-0.9835440024
2008-07-09,-1.163187428567522,-1.0798559819856153,-1.1373712708071464,-1.2809404188299294,-0.97944238375
2008-07-16,-1.2432906778197637,-1.0936295751415597,-1.2168595851271022,-1.4281932374215165,-1.0049075326
2008-07-23,-1.4070834056090666,-1.2925524028329511,-1.4183830749068391,-1.506548182654819,-1.2642520738000005
2008-07-30,-1.2641991497585905,-1.0905741157796034,-1.245706779241875,-1.4624806777598656,-1.0170553104
2008-08-06,-1.2484503234513078,-1.0450162540212755,-1.2499369537026035,-1.449902219212945,-0.9868240925999998
2008-08-13,-1.0940642662407951,-1.0184423465649788,-0.9458605287189256,-1.367291169279104,-1.017873769
2008-08-20,-1.009989807075781,-0.9872014024721008,-0.9776903622006172,-1.0758441381796795,-1.0400341222
2008-08-27,-1.2314846249735716,-1.061764614146106,-1.235214888867943,-1.3962309506085424,-0.9313886896
2008-09-03,-1.2220478557485763,-1.0796976124817634,-1.295799013892537,-1.266063221490108,-0.9300957045
2008-09-10,-1.2930126443284031,-1.1073133670552184,-1.3825467948889103,-1.3593330541875788,-0.9884169988000002
2008-09-17,-1.1087462141883877,-1.0326583945416457,-1.16640101742825,-1.107960962848646,-0.9539253112
2008-09-24,-1.4059560493690522,-1.2020888650450368,-1.3136571013881793,-1.732888497667565,-1.268967137
2008-10-01,-1.018627517574915,-0.9013192001420032,-1.060273779525717,-1.080407485740091,-0.8445472632
2008-10-08,-1.2546639577244687,-0.9886125423572808,-1.2804351828690024,-1.4863537395656117,-0.9956426736
2008-10-15,-1.3359903009694998,-1.0572462563705738,-1.3893491195122394,-1.5435892541781069,-0.9669577776
2008-10-22,-1.765382767864823,-1.5780234453794593,-1.706195109931161,-2.0316589675950687,-1.4748087261999998
2008-10-29,-1.8940788868970797,-1.5537896410376049,-1.8915164992958964,-2.2377846495581304,-1.6434396891999998
2008-11-05,-1.7411408816782938,-1.603108596698517,-1.691217377266136,-1.9457378392076152,-1.7116101296
2008-11-12,-1.7186177764582702,-1.467901542144031,-1.7234685658291926,-1.96286629161128,-1.3803534944
2008-11-19,-1.6349732788587783,-1.2960496863371058,-1.58033604854977,-2.046746511792462,-1.168092947
2008-11-26,-1.1561290205098058,-0.9570174507663942,-1.125617490390535,-1.3959226304122452,-0.9174275178
2008-12-03,-1.652705502146576,-1.3217974658751048,-1.7591234666202933,-1.8417229191197575,-1.124900516
2008-12-10,-1.8776502431779705,-1.5683065069305824,-2.087050088967224,-1.9077941850396865,-1.2879543462
2008-12-17,-1.5083548740016337,-1.5207521718791743,-1.5002852185824138,-1.506717116683053,-1.4214301574
2008-12-24,-1.2053584645523363,-1.0383585917305391,-1.1766380476073444,-1.4106522266341233,-1.1687678689999998
2008-12-31,-1.3296281880365757,-1.2176100115609998,-1.2678951557082876,-1.5239570742832012,-1.293527605
2009-01-07,-1.271884892724617,-1.287314641713857,-1.232933751140869,-1.308389999180375,-1.378168113
2009-01-14,-1.4977713112116384,-1.509422993121047,-1.4155392361138723,-1.5957623960992513,-1.5359716115999995
2009-01-21,-1.5640145202737474,-1.6462496046541448,-1.4408477022288535,-1.646001859953209,-1.7920957307499998
2009-01-28,-1.5683128638896482,-1.5235097006351146,-1.529924954960498,-1.664299905716382,-1.7454678368
2009-02-04,-1.484207217266503,-1.412886726303859,-1.4424262684392235,-1.6112356399988528,-1.462823153
2009-02-11,-1.3867226338126468,-1.3727392828158198,-1.311618691341977,-1.5008445747703665,-1.3991949014
2009-02-18,-1.4296451638957577,-1.373016854924185,-1.365888391107084,-1.571282503252228,-1.3938094465
2009-02-25,-1.3833535616850776,-1.3415777375356497,-1.392052653109206,-1.4135305972690015,-1.2252306504
2009-03-04,-1.38070313893603,-1.347374292338518,-1.3656919732562731,-1.4340468731065514,-1.1248575272
2009-03-11,-1.3210899803697114,-1.2709202363192067,-1.212627548704016,-1.5158762999744773,-1.0742006898
2009-03-18,-1.089592828361305,-1.0072333210617157,-1.0821931401735951,-1.18181858657784,-1.0200749804
2009-03-25,-1.111846698165657,-1.0387069620760403,-1.08051831499568,-1.2267576118152423,-1.1757663737999997
2009-04-01,-1.092386718157287,-1.002995264299072,-1.061447546555972,-1.2230304008172552,-1.0856953485999998
2009-04-08,-1.0005797614706573,-0.9673488606656284,-0.9136767279295136,-1.1496813736638771,-0.9858902758
2009-04-15,-0.9112353370458206,-0.8754948353900263,-0.8183946415247365,-1.0707634327297266,-0.81927645025
2009-04-22,-0.985426043179889,-0.974548005687926,-0.929111014426996,-1.071390785675709,-1.0468891648
2009-04-29,-1.145515656490581,-1.119025450254992,-1.051262097725167,-1.2976772744133886,-1.1131060202
2009-05-06,-1.1132536070256276,-1.0994797993565164,-1.0563756473585273,-1.2028646942508725,-1.1319955472
2009-05-13,-1.0307466836277626,-0.9480846875952792,-0.9781392917010996,-1.1835518688957962,-1.0214240528
2009-05-20,-0.9676229214039196,-0.9693269329501586,-0.900940598675588,-1.0548286734954555,-1.1680703184
2009-05-27,-1.1496748868794031,-1.3894003808116435,-1.1307103472938873,-0.9352354457278504,-1.3647075605
2009-06-03,-1.2676897827024114,-1.5967341888265254,-1.1500150847265422,-1.095544973879456,-1.2943729826
2009-06-10,-1.22916403419837,-1.4992388053322714,-1.3267665901002426,-0.8289525218619722,-0.9158341056
2009-06-17,-1.4528440349260032,-1.5799532673835848,-1.2852236596446371,-1.54922863617691,-1.4269274546
2009-06-24,-1.1107890874772008,-1.129344907457022,-1.0665040111750284,-1.1512800359002768,-1.4415720583999998
2009-07-01,-1.1683508045831317,-1.3128956514446513,-1.209303645991875,-0.9692021691766206,-1.2449589402
2009-07-08,-1.1229577864206832,-1.0640055946455726,-1.0737056138730892,-1.247579541592586,-1.05975183575
2009-07-15,-1.1652676968894506,-1.1606109926747636,-1.1448677562810805,-1.1971243219152974,-1.0664686071999998
2009-07-22,-0.9331076680918378,-0.9516005501253918,-0.8812053619365827,-0.983817860931957,-1.0170274344
2009-07-29,-0.8169471878033645,-0.8491166874702667,-0.7699239827289478,-0.8474752949023514,-0.9432219146000002
2009-08-05,-0.8989047149013135,-0.882064478682827,-0.8699220656388021,-0.9543884834698156,-1.0068420744000002
2009-08-12,-0.884028434400282,-0.9262904030943688,-0.8406899194362506,-0.8995511523249032,-1.0918800542
2009-08-19,-1.0060301380777,-1.160052358218699,-0.9114466855122632,-0.9781191880239504,-1.3687588324
2009-08-26,-0.9118397599604632,-1.1010518700710228,-0.772994143317096,-0.907755138707726,-1.4004280055999998
2009-09-02,-0.8914015649314164,-1.040333861847364,-0.6942110552925673,-1.0053899475339343,-1.1551468032
2009-09-09,-0.8735752522597576,-1.1911632607484832,-0.6495477491870295,-0.8546905812013362,-1.16371165775
2009-09-16,-1.0324976598209734,-1.3205184625763369,-1.0065757184977335,-0.7790394454965962,-1.3131152842
2009-09-23,-0.806560640819056,-0.9638983860413384,-0.644755214462893,-0.8649634640716576,-1.2776660856
2009-09-30,-1.0443439797989011,-1.224173002548644,-0.9795029688022652,-0.9509696383780064,-1.3563586044
2009-10-07,-1.1374124285048322,-1.2913959730696587,-1.0790562187223334,-1.0612371636500046,-1.3101974667999998
2009-10-14,-0.9875165946344908,-1.1621933303507714,-0.913694125017788,-0.9112698184071476,-1.2356499272
2009-10-21,-0.9342411171953616,-1.0549649621867467,-0.8542334370128971,-0.92019417911393,-1.3087501046
2009-10-28,-1.0339440003424771,-1.167237399664136,-0.955794422199423,-1.0048500385448906,-1.3263881376
2009-11-04,-1.3757826282890846,-1.565085706243268,-1.3462835176695298,-1.2258116978276403,-1.6561036001999998
2009-11-11,-1.1396030445627243,-1.3216177783123615,-1.1136222681282502,-0.9922293460590532,-1.3529641388
2009-11-18,-0.9706204431071768,-1.1367026311081438,-0.892114807355831,-0.9092124361080036,-1.279483843
2009-11-25,-0.955671403320032,-1.201747852385146,-0.9883780008389972,-0.6659861575629634,-1.4877261048
2009-12-02,-1.103973080301158,-1.3557831965692817,-1.13230445821005,-0.8143877934878464,-1.37179920525
2009-12-09,-1.0551509304399471,-1.190296584582032,-1.0526654258748205,-0.923319282384697,-1.1260148864
2009-12-16,-1.4798498799406556,-1.5466023305569956,-1.4841656833312835,-1.407343024803479,-1.4641769736
2009-12-23,-0.9454156535232876,-1.2730056995251686,-0.8594075830469536,-0.7325030348231849,-2.004888133
2009-12-30,-0.9945508391090812,-1.4326057876613745,-0.877042855287388,-0.7131732023190457,-1.908341591
2010-01-06,-1.017581170745805,-1.338584275942902,-0.8921039537878954,-0.8638810214925857,-1.687166066
2010-01-13,-0.9185881164159336,-1.162445144141084,-0.8476707396661844,-0.7692875910237824,-1.5269726499999998
2010-01-20,-0.925095967080657,-1.2257802840685936,-0.8254215026186433,-0.7573109360420719,-2.0188004040000003
2010-01-27,-1.3730110917533804,-1.5795462302127647,-1.3248333640915826,-1.230712923509727,-1.7238076324000002
2010-02-03,-1.305118881143448,-1.4986120572607058,-1.2522758885083516,-1.182083028539652,-1.4583927144
2010-02-10,-1.4041563556970802,-1.4311004232069109,-1.4196524939578572,-1.356550770506214,-1.4027605799999998
2010-02-17,-1.3764075475104942,-1.4411895470546048,-1.276505164473131,-1.4448287253495349,-1.4071225635
2010-02-24,-1.1678316047975628,-1.386140497934628,-1.076360293396798,-1.0714844601948506,-1.6406693152000005
2010-03-03,-1.217341765675473,-1.6766638228391677,-1.1349143461016005,-0.8679229346102757,-1.4675392988
2010-03-10,-0.9319652863523794,-1.4356277125356676,-0.909049325444985,-0.4588574747122836,-1.3313480102
2010-03-17,-0.9468790490577104,-1.3265106163381175,-0.8906391374083278,-0.6422340306431465,-1.3476674488
2010-03-24,-0.837625746936076,-1.539126032572025,-0.5406864568982473,-0.5320445146838989,-1.6478152688
2010-03-31,-0.9709102653388604,-1.3745735800220686,-0.8130581743201217,-0.7777164053473032,-1.5299721552
2010-04-07,-1.033367122992643,-1.3314504968438228,-0.9368833526517206,-0.8639287762626938,-1.61667997375
2010-04-14,-1.028827883440543,-1.4038208924149491,-0.8951503550116591,-0.832071579037982,-1.8031035966
2010-04-21,-1.0313066343839534,-1.428685749114513,-0.8567499736829319,-0.8666697339214219,-2.387646222
2010-04-28,-1.0325922193097117,-1.3646927092836014,-0.910789205170756,-0.862895748187763,-2.1148186950000003
2010-05-05,-1.3533650808738842,-1.6315767164494113,-1.2722289169619247,-1.183334997180969,-2.100261735
2010-05-12,-1.6386264538915707,-1.8548008466006032,-1.552062421149649,-1.5378707715051008,-2.0108108442
2010-05-19,-1.6257584434074033,-1.83799592548808,-1.570520469612993,-1.4871715930526068,-2.1930448474
2010-05-26,-1.866832470690692,-1.8926608206615825,-1.8463021373788329,-1.8683778984689452,-1.9908129576
2010-06-02,-1.603870213267959,-1.6913226087250457,-1.5437768613250775,-1.5965422870680477,-2.0628114505
2010-06-09,-1.305287792350867,-1.5538646646906946,-1.2835508166036171,-1.0856935543407062,-1.7797762914
2010-06-16,-1.4983960039455406,-1.632498699690048,-1.415231925128578,-1.475178746623649,-1.7431445918
2010-06-23,-1.5145110188250848,-1.6379387093415336,-1.4389888536810675,-1.4917795485006595,-1.8401760146
2010-06-30,-1.5526654610597102,-1.6306878190795224,-1.4844956724994638,-1.5655361544535602,-1.6771836298
2010-07-07,-0.8109282916855124,-1.1460460345971335,-0.7714329927200503,-0.5284709473945077,-1.317082022
2010-07-14,-1.4763268828274696,-1.416597716802222,-1.4098667857672198,-1.6246695115997167,-1.4324313706000005
2010-07-21,-1.421595330095753,-1.3735649745215963,-1.3936445107657476,-1.5068934447765836,-1.4154677424
2010-07-28,-1.3278587476661383,-1.3789456898705768,-1.2983607319029524,-1.3161024931459493,-1.5477228585999998
2010-08-04,-1.160498828613201,-1.3827160821667728,-1.0443816528211791,-1.0931044761156583,-1.6495767908
2010-08-11,-1.106174394427187,-1.6069451343641084,-0.9273948704400772,-0.8437763531397449,-1.7694151472
2010-08-18,-1.361269651359344,-1.3612637504716931,-1.2880138473046303,-1.4589499576532796,-1.4264134164
2010-08-25,-1.3679784316592765,-1.3268432461137392,-1.3425382192989683,-1.4430339003518913,-1.4063123482
2010-09-01,-1.4028748225362162,-1.3312390964825662,-1.4069768306458308,-1.469041204443713,-1.233823081
2010-09-08,-1.0914084788824594,-1.215136460439058,-1.3030835510296073,-0.68544706779633,-1.43500982375
2010-09-15,-1.3488145651028904,-1.481050092547371,-1.3475480702140423,-1.2182676975102078,-1.4973569606
2010-09-22,-1.309359280893187,-1.4565175629463278,-1.233944091805404,-1.2627545842904233,-1.6948237878
2010-09-29,-1.2992010740318605,-1.5815269134428869,-1.2243614810120695,-1.1166613586472227,-1.6643558308
