SPY_1d_returns,SPY_2d_returns,SPY_3d_returns,SPY_4d_returns,SPY_5d_returns,SPY_10d_returns,SPY_15d_returns,SPY_22d_returns,VIX_slope,yc_slopes_1m_10y,yc_slopes_3m_10y
0.000570309,0.000868843,-2.18E-05,-0.006031248,-0.006892486,0.007580613,0.00243044,0.01876874,0.025662444,0.000584923,0.000567787
0.007264758,0.007839211,0.008139913,0.007242764,0.001189695,0.011495508,0.011883151,0.017534466,0.02764183,0.000591083,0.000573861
-0.002115357,0.005134034,0.005707271,0.006007338,0.005112086,0.012078452,0.007878243,0.009604782,0.026942314,0.000569168,0.000552516
0.000226829,-0.001889008,0.005362027,0.005935395,0.006235529,0.005705969,0.011107323,0.010612639,0.027102917,0.000558532,0.000543904
0.000693322,0.000920309,-0.001196995,0.006059067,0.006632832,-0.001609921,0.010026907,0.007769037,0.027293835,0.000540999,0.000527253
0.005752546,0.006449857,0.006678149,0.004548666,0.011846469,0.004872331,0.019516885,0.017175819,0.028703177,0.000560159,0.000543854
0.00356605,0.009339111,0.010038908,0.010268014,0.008130937,0.009330305,0.019719914,0.02080312,0.029463236,0.00056325,0.000546463
0.005245845,0.008830602,0.014633947,0.015337416,0.015567723,0.020759393,0.027834209,0.023262631,0.02937689,0.000574343,0.000557352
0.004007335,0.009274202,0.012873325,0.018699925,0.019406213,0.02576275,0.025222913,0.029571422,0.029490091,0.000582442,0.000563477
0.004992309,0.00901965,0.014312811,0.017929901,0.02378559,0.030576188,0.022137376,0.032800843,0.023350101,0.000591346,0.000573026
-0.000864118,0.004123877,0.008147738,0.013436325,0.01705029,0.029098744,0.022005695,0.034979687,0.024369193,0.000577077,0.000559558
0.001678556,0.000812988,0.005809356,0.009839971,0.015137435,0.023391453,0.024608977,0.034891664,0.024658327,0.000567816,0.000549606
0.006048066,0.007736775,0.006865971,0.011892557,0.01594755,0.03176354,0.037038005,0.044922204,0.024948228,0.000568839,0.000548497
-0.0010822,0.004959321,0.006646202,0.005776341,0.010797487,0.030413238,0.03683841,0.040289527,0.023019539,0.000569386,0.000547984
0.000418987,-0.000663667,0.005380386,0.007067973,0.006197748,0.030130755,0.036963439,0.043532629,0.022331137,0.000567618,0.000541083
0.001493364,0.001912977,0.000828706,0.006881785,0.008571892,0.025768335,0.037920068,0.038275148,0.023551918,0.00054385,0.000519658
0.001017983,0.002512867,0.002932907,0.001847533,0.007906773,0.023163896,0.031483177,0.03105674,0.021623048,0.00055561,0.000532431
-0.002578376,-0.001563018,-7.20E-05,0.000346969,-0.000735607,0.015200212,0.031004568,0.029155112,0.019380185,0.000552717,0.000522752
0.013673855,0.011060222,0.012089464,0.013600882,0.014025568,0.024974495,0.044865369,0.044132333,0.020425656,0.000561202,0.000529691
-0.00585988,0.007733847,0.00513553,0.006158741,0.007661302,0.013906533,0.038022898,0.044289546,0.022384238,0.000554767,0.000524564
0.000503877,-0.005358956,0.008241621,0.005641995,0.006665721,0.015294751,0.032605821,0.045746354,0.024210425,0.000547375,0.000519991
-0.003277241,-0.002775015,-0.008618634,0.004937371,0.002346264,0.010271588,0.025564509,0.042008295,0.023844193,0.000546531,0.000518913
-0.002913374,-0.006181067,-0.005680304,-0.011506898,0.002009612,0.001272527,0.017240371,0.038380337,0.023567209,0.00054857,0.000517442
-0.002284216,-0.005190935,-0.008451163,-0.007951544,-0.01376483,6.77E-05,0.010865896,0.028536384,0.022820007,0.000566162,0.000534284
0.000799895,-0.001486147,-0.004395191,-0.007658028,-0.007158009,0.000448453,0.00664898,0.031541184,0.022063489,0.000580899,0.000544508
0.00326867,0.00407118,0.001777665,-0.001140887,-0.004414389,0.002221907,0.010812846,0.034678257,0.023617532,0.000562402,0.000534566
0.000366633,0.003636502,0.004439306,0.00214495,-0.000774673,0.001569774,0.009488959,0.034340472,0.024824606,0.000557036,0.000534042
-0.003379027,-0.003013633,0.000245186,0.001045278,-0.001241325,0.000765793,2.96E-05,0.024949339,0.022907174,0.000545332,0.00052963
0.008374753,0.004967427,0.005335881,0.008621993,0.009428785,-0.00446583,0.009497101,0.029860502,0.024231287,0.000528398,0.000512022
-0.00162671,0.006734419,0.003332636,0.003700491,0.006981257,-0.000226724,0.007432841,0.022819664,0.025527775,0.000539452,0.000519849
-0.001314315,-0.002938887,0.005411253,0.002013941,0.002381312,-0.002043589,0.004608511,0.017398301,0.025147358,0.000529715,0.000513886
-0.002009893,-0.003321567,-0.004942874,0.003390484,0,-0.000774673,0.001569774,0.010309661,0.025526064,0.000516496,0.000499088
-0.012407973,-0.014392928,-0.015688326,-0.017289516,-0.009059558,-0.010289637,-0.008300703,-0.001363294,0.023074536,0.000496446,0.000484502
0.001889886,-0.010541536,-0.012530242,-0.013828089,-0.015432305,-0.006149028,-0.019829217,-0.001152606,0.020857143,0.000491244,0.000477874
-0.00106027,0.000827613,-0.011590629,-0.013577227,-0.014873697,-0.007996277,-0.015097049,-0.008210065,0.020016948,0.000496346,0.000482628
-0.000843996,-0.001903371,-1.71E-05,-0.012424843,-0.014409763,-0.012062765,-0.016423904,-0.00797356,0.020114249,0.000490752,0.000476565
-0.001019587,-0.001862723,-0.002921017,-0.001036652,-0.013431762,-0.013431762,-0.014196029,-0.009400066,0.019090467,0.000482874,0.000467922
0.007251474,0.006224493,0.005375244,0.004309275,0.006207305,-0.002908488,-0.004146203,-0.003704588,0.021555681,0.000492345,0.000477482
0.001085325,0.008344669,0.007316574,0.006466403,0.005399277,-0.010116351,-0.000782951,-0.003637564,0.021123552,0.000480164,0.000466875
0.00293511,0.004023621,0.011304272,0.010273159,0.009420492,-0.005593322,0.001348887,0.001870067,0.020933494,0.000493349,0.000479244
-0.002255048,0.000673444,0.0017595,0.009023733,0.007994945,-0.006530024,-0.004164261,-0.01387335,0.018552436,0.000487889,0.000474087
-0.001642126,-0.00389347,-0.000969788,0.000114485,0.007366789,-0.006163922,-0.006163922,-0.009689593,0.018390411,0.000468542,0.000453628
0.000559522,-0.001083522,-0.003336126,-0.000410808,0.000674071,0.006885561,-0.002236377,-0.009634514,0.01890238,0.000465945,0.000454343
-0.003054861,-0.002497048,-0.004135073,-0.006380796,-0.003464414,0.001916158,-0.013545718,-0.009413553,0.016109171,0.00045726,0.00044567
0.001929509,-0.001131246,-0.000572357,-0.002213542,-0.004463598,0.004914845,-0.010031954,-0.004602242,0.016956647,0.000457234,0.000445892
-0.00082713,0.001100783,-0.001957441,-0.001399013,-0.003038842,0.004931808,-0.009549022,-0.003148542,0.01581324,0.000466557,0.000451262
0.000687686,-0.000140012,0.001789227,-0.0012711,-0.000712289,0.006649253,-0.00687182,-0.003260308,0.012345526,0.000461021,0.000445389
-0.001433879,-0.000747179,-0.001573691,0.000352782,-0.002703157,-0.002030908,0.004163791,-0.007932255,0.009303802,0.000448513,0.000432777
-0.003759951,-0.005188439,-0.00450432,-0.005327725,-0.003408495,-0.006861101,-0.001498869,-0.012024605,0.00711654,0.000435129,0.000422069
-0.006814694,-0.010549022,-0.011967776,-0.011288319,-0.012106112,-0.016515674,-0.007250767,-0.015430468,0.007131848,0.000424536,0.000411744
0.008613349,0.001739957,-0.002026536,-0.003457509,-0.0027722,-0.005802618,0.002145936,-0.015197505,0.010585547,0.000429178,0.000415602
-0.00290338,0.005684961,-0.001168475,-0.004924032,-0.006350851,-0.007058616,0.000256173,-0.016456821,0.011572131,0.000403335,0.000391205
-0.001716351,-0.004614747,0.003958853,-0.00288282,-0.006631931,-0.009317161,-0.00864937,-0.016852761,0.010974598,0.000416247,0.000403142
0.007557263,0.005827942,0.002907641,0.011546035,0.004652658,0.001228304,-0.002240366,-0.007427894,0.013304872,0.000432465,0.000417929
-0.003035073,0.004499253,0.002775181,-0.000136257,0.008475919,-0.003732804,-0.008179741,0.00199227,0.011552755,0.000434191,0.000419752
0.010840069,0.007772095,0.015388095,0.013645333,0.010702335,0.007900466,0.004837616,0.010943368,0.022220983,0.000437316,0.000421394
0.006090687,0.01699678,0.01391012,0.021572506,0.01981913,0.01334241,0.012620618,0.018180253,0.020152112,0.000453545,0.000434057
-0.000485703,0.005602026,0.016502821,0.013417661,0.021076325,0.014304617,0.011562792,0.018545368,0.020512271,0.000442202,0.000423892
0.00055292,6.69E-05,0.006158043,0.017064866,0.013978,0.018695692,0.015223473,0.020148673,0.021606194,0.000442414,0.000422119
-0.001913147,-0.001361285,-0.001846327,0.004233115,0.015119071,0.023723138,0.01132983,0.010866704,0.020878479,0.000440609,0.000417567
0.001732291,-0.000184171,0.000368647,-0.000117235,0.005972738,0.016738996,0.013920391,0.011519991,0.021993401,0.000450862,0.000425998
0.00118905,0.0029234,0.00100466,0.001558136,0.001071676,0.020912045,0.014428385,0.009758985,0.021004309,0.000433988,0.000413991
-0.001271361,-8.38E-05,0.001648323,-0.000267978,0.000284794,0.021367122,0.014593485,0.010754517,0.020804047,0.000442962,0.000421607
0.000582103,-0.000689998,0.000498232,0.002231385,0.000313969,0.014296357,0.019015531,0.013006364,0.021693021,0.000452625,0.000428869
0.004088695,0.004673178,0.003395876,0.004588964,0.006329204,0.021543967,0.03020249,0.016579439,0.022299717,0.000449564,0.000424658
3.74E-05,0.004126294,0.004710799,0.003433449,0.004626582,0.010626954,0.021443022,0.019732648,0.024855617,0.000453521,0.000429503
-0.001025249,-0.000987841,0.003096815,0.003680721,0.002404681,0.003478933,0.023367012,0.016725387,0.024569117,0.000458833,0.000433865
0.001130601,0.000104194,0.000141644,0.004230918,0.004815483,0.005101649,0.026285498,0.01871751,0.02453327,0.000461783,0.000434933
-0.002162809,-0.001034653,-0.002058841,-0.002021472,0.002058958,0.002373573,0.016384751,0.015815655,0.023913083,0.000458796,0.000429423
-0.001478441,-0.003638053,-0.002511565,-0.003534239,-0.003496925,0.002810146,0.017971704,0.015770324,0.025378751,0.000439855,0.000413698
0.004776514,0.003291011,0.001121083,0.002252952,0.001225394,0.005857645,0.01186537,0.024474137,0.026352915,0.000438227,0.000415129
-0.000686897,0.004086336,0.002601853,0.000433416,0.001564508,0.003972951,0.005048884,0.030794982,0.025978097,0.000435294,0.00041119
-0.018178215,-0.018852625,-0.014166161,-0.015623659,-0.017752677,-0.013022681,-0.012741596,0.003414212,0.011929494,0.000404336,0.00038215
0.003686819,-0.014558416,-0.015235313,-0.010531571,-0.011994442,-0.00996018,-0.009649338,0.010046166,0.014084265,0.000402332,0.000379259
0.0067675,0.010479269,-0.00788944,-0.008570918,-0.003835343,-0.007318856,-0.001035975,0.01862998,0.021452545,0.000404751,0.00037935
0.005160132,0.011962552,0.015693475,-0.002770019,-0.003455013,-0.002233853,0.002382393,0.016206504,0.02434347,0.000407131,0.000379773
0.001837872,0.007007487,0.01382241,0.017560189,-0.000937238,0.000625803,0.003031989,0.021173498,0.023471842,0.000412283,0.000388858
0.002489127,0.004331573,0.009514056,0.016345942,0.020093025,0.001983643,0.006808679,0.012737187,0.025893746,0.000398919,0.000375281
0.004441948,0.006942131,0.008792762,0.013998265,0.020860498,0.008615847,0.010692544,0.011077555,0.026057922,0.000398245,0.000370748
0.00031055,0.004753877,0.007254837,0.009106042,0.014313162,0.010422923,0.00688955,0.011883021,0.026735277,0.000395456,0.000370365
-0.001204624,-0.000894449,0.003543526,0.006041473,0.007890449,0.004408174,0.005638969,0.010105574,0.025302776,0.000383085,0.000360675
-0.000459969,-0.001664039,-0.001354006,0.003081928,0.005578726,0.004636259,0.00620802,0.011576251,0.025242954,0.000368935,0.000352999
0.007571113,0.007107662,0.005894475,0.006206856,0.010676374,0.03098392,0.012681196,0.017472451,0.026780168,0.000374355,0.000355095
0.003707731,0.011306915,0.010841746,0.009624061,0.0099376,0.031005401,0.018639067,0.020032096,0.026957232,0.000354591,0.000335423
-0.001217665,0.002485551,0.010075482,0.009610879,0.008394677,0.022827994,0.018905098,0.020086937,0.025897306,0.00036445,0.000345799
-0.00277904,-0.003993321,-0.000300396,0.007268442,0.00680513,0.014749274,0.011243302,0.016660274,0.025314272,0.000349288,0.000330316
0.001568257,-0.001215141,-0.002431326,0.00126739,0.008848098,0.014476185,0.013525379,0.014108279,0.025901357,0.00035724,0.000337659
0.000267205,0.001835881,-0.000948261,-0.002164771,0.001534933,0.012227695,0.032566412,0.014341271,0.026432991,0.000360236,0.000335634
-0.000829989,-0.000563006,0.001004368,-0.001777463,-0.002992964,0.006914893,0.02791964,0.014539534,0.025416919,0.000364276,0.000338435
-0.000978763,-0.00180794,-0.001541218,2.46E-05,-0.002754487,0.005617068,0.020010628,0.012401917,0.023841928,0.000369255,0.000346947
0.004511505,0.003528326,0.002695409,0.002963334,0.004536238,0.011372238,0.019352419,0.019173652,0.026169875,0.000356551,0.000338013
-0.000995831,0.003511182,0.002528982,0.001696894,0.001964552,0.010830033,0.016469176,0.019666244,0.025701443,0.000336569,0.000319478
-0.002239598,-0.003233199,0.00126372,0.00028372,-0.000546505,0.00098759,0.011674508,0.01254616,0.025136847,0.000342965,0.000321543
0.000283639,-0.001956594,-0.002950477,0.001547717,0.000567439,-0.002427223,0.007486257,0.013529548,0.025808197,0.000342504,0.000320646
0.008347229,0.008633236,0.006374302,0.005372124,0.009907865,0.007126088,0.015580586,0.040911626,0.026363456,0.000354917,0.000332019
-0.006696638,0.001594693,0.001878784,-0.000365021,-0.001360489,0.003169578,0.009996277,0.030143068,0.02496778,0.00034182,0.000321634
-0.000582644,-0.00727538,0.001011119,0.001295045,-0.000947453,0.001015237,0.009872318,0.022622265,0.0247426,0.000349321,0.000327336
-0.000455782,-0.001038161,-0.007727846,0.000554877,0.000838673,0.00029171,0.001827091,0.016908789,0.025803527,0.00035352,0.000328807
0.001560916,0.001104422,0.000521134,-0.006178993,0.002116658,0.002685299,-0.000315702,0.016627667,0.026762877,0.000357383,0.000329018
0.000315802,0.00187721,0.001420573,0.0008371,-0.005865143,0.003984612,0.001219149,0.01442369,0.026800814,0.000348158,0.000323508
-0.008072825,-0.007759572,-0.006210769,-0.00666372,-0.007242482,-0.008593117,-0.00409586,0.001784551,0.022216738,0.000359882,0.000340642
0.008808066,0.000664135,0.000980147,0.002542592,0.002085652,0.001136222,0.003103006,0.010294588,0.024350791,0.000363085,0.000345012
-0.008600023,0.000132293,-0.007941599,-0.007628306,-0.006079297,-0.005245723,-0.005789361,0.002814046,0.021749527,0.00037517,0.00035438
0.001533232,-0.007079977,0.001665728,-0.006420544,-0.00610677,-0.004003037,-0.00343787,0.004813775,0.021781338,0.000392982,0.000368704
0.002310834,0.003847609,-0.004785504,0.003980411,-0.004124547,-0.009965498,-0.00015637,-0.000432108,0.021635196,0.000394443,0.000379533
0.001453279,0.003767471,0.005306479,-0.00333918,0.005439475,-0.001842402,-0.003200385,-0.002677262,0.022133349,0.000386348,0.000372028
-0.009368824,-0.00792916,-0.005636649,-0.00411206,-0.012676719,-0.010617507,-0.0115549,-0.010816509,0.018732576,0.000403783,0.000388819
0.006403126,-0.003025688,-0.001576806,0.000730384,0.002264736,-0.003828329,-0.002992867,-0.00170835,0.022043704,0.000409937,0.000394258
0.000927766,0.007336832,-0.002100729,-0.000650503,0.001658828,-0.004458072,-0.00235085,-0.002346746,0.022108352,0.000404957,0.000390522
-0.000782681,0.000144359,0.006548409,-0.002881766,-0.001432675,-0.005551312,-0.011383896,-0.003393888,0.022488348,0.000399972,0.000388163
0.007305608,0.006517209,0.007451022,0.013901857,0.004402789,0.009866213,0.002552275,0.004720833,0.023949551,0.000389558,0.000375653
0.001874584,0.009193887,0.00840401,0.009339573,0.015802502,0.002925458,0.005017211,0.007590459,0.024867058,0.000392395,0.000378353
0.004673503,0.006556848,0.013910358,0.01311679,0.014056725,0.016353296,0.010174582,0.007752954,0.025416483,0.000389781,0.00037515
-5.29E-05,0.004620343,0.006503589,0.013856709,0.013063183,0.01474368,0.008546874,0.00870413,0.025810768,0.00038125,0.000367908
0.000597857,0.000544913,0.005220962,0.007105334,0.01446285,0.013009455,0.008831251,0.011572707,0.026482572,0.000368274,0.000355145
0.005372639,0.005973709,0.00592048,0.010621652,0.012516148,0.016974043,0.022505848,0.016719141,0.02612173,0.000359301,0.000347531
-0.000153659,0.005218155,0.005819131,0.005765911,0.010466361,0.026434257,0.013422438,0.008147673,0.026560846,0.000354127,0.000342695
-0.000367872,-0.000521474,0.004848363,0.005449119,0.005395918,0.019528492,0.021837455,0.014571019,0.026876591,0.000345644,0.000334376
-0.001063735,-0.001431215,-0.001584655,0.003779471,0.004379588,0.017499982,0.019187839,0.014082634,0.02607299,0.000349184,0.000336612
0.002923172,0.001856327,0.001487773,0.001333885,0.006713691,0.021273641,0.019810488,0.017510734,0.024701187,0.000373599,0.000356001
0.000282664,0.003206662,0.002139516,0.001770857,0.001616926,0.014153311,0.018618415,0.016212127,0.02360206,0.000357737,0.000348406
-0.000972688,-0.000690299,0.002230855,0.001164747,0.000796447,0.011271143,0.027251757,0.014903161,0.022033833,0.000371186,0.000361954
-0.001341115,-0.002312499,-0.002030489,0.000886747,-0.000177931,0.005217027,0.019347087,0.021790797,0.021768096,0.000368791,0.000359627
-0.000728146,-0.002068285,-0.003038961,-0.002757156,0.000157956,0.004538236,0.017660702,0.01213186,0.0223285,0.000370602,0.00036142
0.002449115,0.001719186,0.000375765,-0.000597289,-0.000314794,0.006396784,0.02095215,0.023412054,0.021582878,0.000354752,0.00034491
0.000492648,0.00294297,0.002212681,0.000868598,-0.000104935,0.001511822,0.014046892,0.022348739,0.021295157,0.000354959,0.000345898
-0.002183654,-0.001692081,0.00075289,2.42E-05,-0.001316952,-0.000521555,0.009939348,0.017764399,0.021323371,0.000349793,0.000340318
0.001889104,-0.000298676,0.000193826,0.002643415,0.001913345,0.001735074,0.007140354,0.018207322,0.022604636,0.000358201,0.000347923
0.0016472,0.003539415,0.001348032,0.001841345,0.004294969,0.004453604,0.008852696,0.029529998,0.023293923,0.000361186,0.000351418
-0.002414433,-0.00077121,0.001116437,-0.001069655,-0.000577534,-0.000892146,0.005815556,0.020509814,0.021466538,0.000364672,0.000354097
-0.000363609,-0.002777163,-0.001134538,0.000752422,-0.001432875,-0.001537659,7.68E-05,0.019193175,0.02103122,0.000352069,0.000343641
-0.014474442,-0.014832787,-0.017211407,-0.015592558,-0.013732911,-0.015031777,-0.014247303,0.005227695,0.007467346,0.00033967,0.000332159
0.00127557,-0.013217335,-0.013576138,-0.015957792,-0.014336878,-0.012450964,-0.01262668,-0.000789904,0.009234194,0.000338794,0.000330667
0.010043755,0.011332136,-0.003306332,-0.003668738,-0.006074313,-0.001805433,-0.001647762,0.007357541,0.017761807,0.000353091,0.000340519
-0.000498808,0.009539937,0.010827675,-0.003803491,-0.004165717,-0.004740845,-0.005054146,0.002171411,0.01861973,0.000364643,0.000352304
0.001420103,0.000920586,0.010973587,0.012263155,-0.002388789,-0.003818242,-0.003922775,0.003647704,0.018827129,0.000353588,0.000342464
-0.015436952,-0.014038771,-0.014530576,-0.004632763,-0.003363103,-0.017049828,-0.018344327,-0.01243598,0.008624884,0.000346567,0.000334789
-0.001835367,-0.017243987,-0.015848372,-0.016339275,-0.006459628,-0.020703895,-0.018830163,-0.019516308,0.011829059,0.000341665,0.000330387
0.001162651,-0.00067485,-0.016101385,-0.014704147,-0.015195621,-0.021177631,-0.016973619,-0.018225489,0.01509646,0.000344171,0.000332462
0.00994078,0.011114989,0.009259221,-0.006320665,-0.004909538,-0.009054803,-0.009627107,-0.008100993,0.018841325,0.000357469,0.000343199
-0.003453593,0.006452856,0.007623009,0.005773651,-0.009752429,-0.012117922,-0.013533433,-0.010474015,0.016238446,0.000339161,0.000330326
-0.002074462,-0.00552089,0.004365008,0.005532733,0.003687212,0.000311708,-0.013425483,-0.015404889,0.017026248,0.00034346,0.000333671
0.001672869,-0.000405063,-0.003857257,0.006045179,0.007214858,0.000708625,-0.013638412,-0.014036487,0.019096948,0.000335561,0.000325885
0.000487072,0.002160756,8.18E-05,-0.003372064,0.006535195,-0.008759732,-0.014780836,-0.012595815,0.019022631,0.000334558,0.000326136
0.000842822,0.001330304,0.003005399,0.000924703,-0.002532084,-0.007429191,-0.011563959,-0.01043649,0.018448098,0.000321921,0.000309858
0.004615149,0.005461861,0.005951593,0.007634418,0.005544119,-0.004262378,-0.006640986,-0.005145108,0.019566569,0.000329398,0.000317796
0.005720976,0.010362528,0.011214084,0.011706618,0.013399071,0.017135687,0.013714955,-0.001898034,0.021391844,0.000325277,0.000313647
0.001982541,0.007714859,0.012365613,0.013218857,0.013712367,0.021026159,0.01443071,-0.000411701,0.022154605,0.000334203,0.00032234
-0.007550807,-0.005583236,0.000105799,0.004721436,0.005568237,0.012139822,-0.003240271,-0.005788385,0.017410305,0.000272119,0.00029073
0.003128727,-0.004445705,-0.002471978,0.003234856,0.007864935,0.005312936,0.000377314,-0.004558261,0.019295421,0.000299204,0.000292511
-0.000178436,0.002949732,-0.004623347,-0.002649972,0.003055843,0.008616904,-0.00121956,-0.006372587,0.020020151,0.000292733,0.000282942
-0.001488851,-0.001667021,0.00145649,-0.006105315,-0.004134878,0.009208789,0.012929956,-0.005450677,0.018621492,0.00029898,0.000287606
0.010839299,0.00933431,0.009154209,0.012311576,0.004667807,0.018444181,0.025792112,0.005695219,0.022615642,0.000319137,0.000306714
0.003363948,0.01423971,0.012729658,0.012548951,0.01571694,0.021372693,0.028047563,0.023898688,0.023020937,0.000327819,0.000316768
0.000757121,0.004123616,0.015007612,0.013496417,0.013315573,0.021285234,0.018699254,0.023368525,0.023640533,0.0003357,0.000324031
-0.001100718,-0.00034443,0.003018359,0.013890375,0.012380844,0.015474521,0.021104432,0.012077032,0.024185676,0.000333166,0.000320163
0.001847181,0.000744431,0.001502115,0.004871116,0.015763215,0.011563158,0.025117164,0.014452539,0.025178196,0.000336215,0.000321091
0.001455921,0.003305792,0.002201435,0.002960223,0.006334129,0.011031502,0.024895138,0.014488823,0.025420021,0.000345838,0.000328685
0.001110195,0.002567733,0.004419657,0.003314075,0.004073705,0.019854671,0.025533463,0.03153892,0.025926206,0.000347868,0.000331354
0.000634348,0.001745247,0.003203709,0.005056808,0.003950525,0.017318701,0.025319846,0.034091212,0.025486486,0.000359314,0.000342012
-0.003045917,-0.002413502,-0.001305986,0.000148034,0.001995488,0.014401038,0.017500888,0.029744222,0.026086841,0.000356858,0.000340874
0.000647794,-0.002400097,-0.001767272,-0.000659038,0.000795923,0.016571684,0.012368284,0.020269015,0.026672327,0.00035629,0.000338849
-0.00222205,-0.001575696,-0.004616814,-0.003985395,-0.002879624,0.003436265,0.008120112,0.021529874,0.025224363,0.000342854,0.00032519
7.22E-05,-0.002150044,-0.001503643,-0.004544981,-0.003913516,0.000144246,0.015863453,0.023727277,0.023047172,0.000347862,0.000328706
0.004085144,0.004157606,0.001926317,0.002575358,-0.000478404,0.003470231,0.016832012,0.026192664,0.023892315,0.000363592,0.000346213
0.001204616,0.005294681,0.00536723,0.003133253,0.003783076,0.005786114,0.018238594,0.026928644,0.02497553,0.000367655,0.000350171
0.00370511,0.004914189,0.009019408,0.009092226,0.006849972,0.007651347,0.023535171,0.029865534,0.025051146,0.000374812,0.000355358
0.003874004,0.007593467,0.00880723,0.012928353,0.013001452,0.010084389,0.016482394,0.029105761,0.025369144,0.00038168,0.000361604
0.002158838,0.006041205,0.009768698,0.010985081,0.015115101,0.011142432,0.015261528,0.025460797,0.024663092,0.000367028,0.000351349
0.00124672,0.00340825,0.007295457,0.011027597,0.012245497,0.011761235,0.015758223,0.024707734,0.024576978,0.000366447,0.000349436
0.005646787,0.006900547,0.009074283,0.01298344,0.016736655,0.020583047,0.022619609,0.038334303,0.025813609,0.000370579,0.000354855
-0.001073634,0.00456709,0.005819504,0.007990906,0.011895866,0.018827324,0.019638233,0.033984457,0.025091957,0.000375695,0.000359499
-0.001804434,-0.002876131,0.002754415,0.004004569,0.006172053,0.019253751,0.016318683,0.0323029,0.024139159,0.000375695,0.000359499
0.002322413,0.000513788,-0.000560398,0.005083225,0.006336282,0.021547157,0.017549316,0.036243145,0.024727115,0.000361432,0.000343272
0.001803507,0.004130108,0.002318222,0.001242098,0.0068959,0.01922584,0.018738239,0.02698027,0.025180496,0.000359685,0.000342305
-0.001686753,0.000113712,0.002436389,0.000627559,-0.000446749,0.016282428,0.020127102,0.02181069,0.025877329,0.000357845,0.000335324
0.000878107,-0.000810127,0.000991919,0.003316636,0.001506217,0.013420001,0.020361899,0.021934222,0.026318935,0.000345684,0.000321847
0.001750753,0.002630398,0.000939208,0.002744409,0.005073196,0.01127656,0.024424625,0.024851449,0.025557142,0.00035242,0.000327187
0.000672579,0.00242451,0.003304746,0.001612419,0.003418834,0.009776779,0.025039657,0.023649875,0.024592155,0.000352305,0.000328819
0.000742335,0.001415413,0.003168645,0.004049534,0.002355951,0.009268097,0.021627086,0.022920475,0.024834004,0.000363796,0.000339779
0.000327998,0.001070577,0.001743875,0.003497682,0.00437886,0.003930155,0.020732587,0.022121237,0.024694988,0.000359674,0.000335628
0.005116843,0.005446519,0.006192897,0.006869641,0.008632422,0.010151641,0.02216827,0.026699985,0.024608932,0.000375877,0.000350526
-0.003972484,0.001124032,0.001452398,0.002195812,0.002869867,0.007957622,0.01417879,0.025745773,0.022140576,0.000374515,0.000351755
0.001617909,-0.002361003,0.002743759,0.003072657,0.003817273,0.007249157,0.013631372,0.02674022,0.020466313,0.0003831,0.000358553
-0.00466305,-0.003052686,-0.007013043,-0.001932085,-0.001604721,0.000747449,0.007648503,0.024228366,0.020836058,0.000388369,0.000364627
0.001270946,-0.00339803,-0.001785619,-0.00575101,-0.000663595,0.00371236,0.003263952,0.025456101,0.020499514,0.000395208,0.000369079
0.008073022,0.009354229,0.00464756,0.006272988,0.002275584,0.010927649,0.012450326,0.029528858,0.023610886,0.000385743,0.000360154
-0.00319247,0.004854779,0.006131896,0.001440252,0.003060491,0.005939141,0.011042467,0.025007377,0.021799342,0.000372919,0.000346809
0.000944459,-0.002251027,0.005803823,0.007082146,0.002386071,0.006212452,0.009652526,0.022188135,0.022617857,0.000367623,0.000340956
0.00159211,0.002538072,-0.000662501,0.007405173,0.008685531,0.007066872,0.009439472,0.019864612,0.022705151,0.000351998,0.000329352
0.000189966,0.001782378,0.002728521,-0.000472661,0.007596546,0.00692791,0.011337107,0.017860955,0.023892706,0.000351759,0.000325938
0.003097075,0.00328763,0.004884974,0.005834046,0.002622951,0.004904504,0.013579263,0.019742014,0.025737094,0.000342118,0.000314425
0.001271251,0.004372264,0.00456306,0.006162435,0.007112714,0.010194974,0.013094099,0.01530515,0.02605697,0.000335223,0.000308402
-0.000189103,0.001081908,0.004182334,0.004373095,0.005972167,0.008372488,0.012221721,0.016204185,0.02538984,0.00032842,0.000301602
0.001443655,0.001254279,0.002527125,0.005632027,0.005823063,0.01455917,0.012931086,0.019510873,0.025878666,0.000325906,0.000296879
-0.003761888,-0.002323664,-0.002512327,-0.00124427,0.001848952,0.009459544,0.008789672,0.013322235,0.024456164,0.000326336,0.000299376
-0.000897644,-0.004656155,-0.003219222,-0.003407716,-0.002140796,0.000476539,0.002753208,0.010590026,0.023058631,0.000348798,0.000320207
0.000983634,8.51E-05,-0.0036771,-0.002238754,-0.002427433,0.004668015,0.007742793,0.013293253,0.023144945,0.000346256,0.000317085
-0.002309609,-0.001328247,-0.002224698,-0.005978217,-0.004543193,0.001401842,0.003791258,0.010065995,0.023474464,0.000337898,0.000307021
-0.005525676,-0.007822523,-0.006846583,-0.007738081,-0.011470859,-0.005714592,0.002921305,0.002729166,0.019703219,0.0003217,0.000292759
0.008196058,0.002625094,0.000309421,0.00129336,0.000394555,0.002244237,0.009857832,0.010268108,0.022606896,0.00032721,0.000295458
-0.002625963,0.005548573,-7.76E-06,-0.002317354,-0.001335999,-0.003473936,-0.000860097,0.006867748,0.023043081,0.000317989,0.000285175
