Date,spy_close,spy_1d_returns,VIX_slope,yc_3m,yc_10y,yc_slopes_3m_10y,5Ewm,15Ewm,MACD,trend
04/05/2016,2051.120117,0.002739749,-0.000397993,-0.02,-0.02,0.00043715,-7.831442050853184,-3.272405233613881,7.243952533590345,826
05/05/2016,2050.629883,0.005697881,0.001232869,0.01,-0.03,0.000427983,-5.384372700568747,-2.9246338294119596,9.703691404747133,827
06/05/2016,2057.139893,0.003413647,0.003277405,-0.01,0.03,0.000438308,-1.4195784670455396,-1.745303350735412,9.37796652105726,828
09/05/2016,2058.689941,-0.002421142,0.000191264,0.05,-0.02,0.000425827,-0.4297029780309458,-1.3333844318935917,8.474285067194614,829
10/05/2016,2084.389893,0.011730147,0.002565156,0.0,0.0,0.000427701,8.280182014646016,2.0457826220931565,2.239885674641755,830
11/05/2016,2064.459961,-0.022045162,-0.002832089,0.02,-0.04,0.000413519,-1.1231893235690222,-0.7011817056686596,2.6618932925421177,831
12/05/2016,2064.110107,0.009392053,0.001394271,0.01,0.02,0.000418859,-0.8654108823793649,-0.6572657424599129,2.8700384324615698,832
13/05/2016,2046.609985,-0.008308824,-0.00178838,0.02,-0.04,0.000402601,-6.4103145882527315,-2.7626227746527547,6.5177302460615465,833
16/05/2016,2066.659912,0.018274942,0.000952855,-0.01,0.04,0.000414357,2.409765941164551,0.08894594717912696,4.196910252076123,834
17/05/2016,2047.209961,-0.01920795,-0.000207911,0.0,0.01,0.000415032,-4.87680637255653,-2.353416171218214,6.720300453414438,835
18/05/2016,2047.630005,0.009616476,-0.00290854,0.02,0.11,0.00044082,-3.1111895817048207,-2.006733649815942,7.824756385303317,836
19/05/2016,2040.040039,-0.003911887,-0.000135751,0.01,-0.02,0.000432117,-4.60411505446973,-2.7046376935891203,9.724233746183927,837
20/05/2016,2052.320068,0.009726212,0.003148956,0.02,0.0,0.000422456,1.0239329636870025,-0.8315543568905923,7.868746425606332,838
23/05/2016,2048.040039,-0.008104963,-0.002930229,0.02,-0.01,0.000413542,-0.7440543575421543,-1.2626136872790994,7.350187095869387,839
24/05/2016,2076.060059,0.015766842,0.001648157,0.0,0.02,0.000421238,8.843970428305056,2.3977155236307226,0.9039321911950537,840
25/05/2016,2090.540039,-0.006706643,0.000770928,-0.02,0.01,0.000428772,10.722640285537182,3.907998583176777,-5.910709511165351,841
26/05/2016,2090.100098,-0.007185184,0.003231049,-0.02,-0.04,0.000422204,7.001779857024303,3.364506135279953,-9.5479832329097,842
27/05/2016,2099.060059,0.004497301,0.001051758,0.01,0.02,0.000423645,7.654506904682876,4.063937993370018,-13.138552144222558,843
31/05/2016,2096.949951,-0.00529212,-0.004149126,0.02,-0.01,0.00041754,4.399635269788632,3.292182244198557,-14.246005169812634,844
01/06/2016,2099.330078,0.002140305,4.05e-05,-0.04,0.01,0.000421429,3.7264658465260254,3.1781753386735545,-14.794295677665104,845
02/06/2016,2105.26001,0.001689636,0.001924261,-0.01,-0.04,0.000412958,4.460954564350686,3.5221449213395317,-15.733105320676259,846
03/06/2016,2099.129883,-0.005736493,0.002515043,0.01,-0.1,0.000390494,0.9305940429003385,2.3156109311721593,-14.348088432404438,847
06/06/2016,2109.409912,0.007809096,-0.00202398,-0.02,0.02,0.00039957,4.047072361933715,3.3111631897754705,-15.083997604562683,848
07/06/2016,2112.129883,-0.003607835,0.001995809,0.0,-0.01,0.000396265,3.604705241288684,3.237264166053592,-15.451438679797775,849
08/06/2016,2119.120117,0.00202012,-0.002121964,-0.04,-0.01,0.000397867,4.733214827525899,3.70638539529682,-16.478268112026853,850
09/06/2016,2115.47998,-0.005027325,-0.000961614,0.02,-0.03,0.0003886,1.9420975516841281,2.7880700958849047,-15.632295567826077,851
10/06/2016,2096.070068,-0.007457422,-0.006317091,0.0,-0.04,0.000378073,-5.17523896554394,0.013322333899395744,-10.443734268382741,852
13/06/2016,2079.060059,0.00105999,-0.011657301,0.01,-0.02,0.000373551,-9.120162310362502,-2.1145940828382663,-3.438166040858505,853
14/06/2016,2075.320068,0.006316305,0.001209397,0.0,0.0,0.000372301,-7.326771873575126,-2.3177686974831886,1.5708371352334325,854
15/06/2016,2071.5,-4.18e-05,0.000198307,-0.01,-0.02,0.000372422,-6.157870582383566,-2.50555611029813,5.223151607318869,855
16/06/2016,2077.98999,0.004973704,0.001773227,0.01,-0.03,0.0003637,-1.9419170549222144,-1.3811128465104048,5.783955815730678,856
17/06/2016,2071.219971,-0.006390956,-1.22e-07,0.0,0.05,0.000380067,-3.551284369948462,-2.0547261156971217,7.2805140699820186,857
20/06/2016,2083.25,0.00906615,0.003124416,0.01,0.05,0.00038453,1.642486753367848,-0.2941317262348093,5.343895590379361,858
21/06/2016,2088.899902,-0.003096124,-0.000687649,-0.01,0.04,0.000398279,2.9782918355786023,0.4488724895445557,2.8144762443453146,859
22/06/2016,2085.449951,-0.004363625,-0.00879133,0.0,-0.02,0.000395781,0.8355442237188981,-0.03848044664846384,1.9404515739779526,860
23/06/2016,2113.320068,0.015015643,0.012803174,0.04,0.05,0.00040258,9.847068482479699,3.4500942341824157,-4.456522674319331,861
24/06/2016,2037.410034,-0.049283879,-0.023855862,-0.04,-0.17,0.00036682,-18.738632345013684,-6.469921795090158,7.812187875604195,862
27/06/2016,2000.540039,0.017823298,0.004853862,0.0,-0.11,0.000338787,-24.782419896675492,-10.26993094570389,22.324676826575796,863
28/06/2016,2036.089966,0.035866667,0.016300197,-0.01,0.0,0.000339674,-4.671637597783956,-4.542448702491129,22.453865721868624,864
29/06/2016,2070.77002,-0.000737492,0.005808595,0.0,0.04,0.000351762,8.44559293481052,0.36036413532065126,14.368636922378755,865
30/06/2016,2098.860107,-0.003467629,0.002681253,0.0,-0.01,0.000350159,14.993757623206875,3.826579493405461,3.2014587925773412,866
01/07/2016,2102.949951,-0.011616442,0.000149656,0.02,-0.03,0.000337648,11.359119748804915,3.8594875567296185,-4.298173399497955,867
05/07/2016,2088.550049,-0.008796079,-0.001786748,0.0,-0.09,0.00031289,2.772779165869906,1.5770638621384023,-5.493888703229459,868
06/07/2016,2099.72998,0.01220044,0.005556708,-0.01,0.01,0.000313313,5.575163110579979,2.7774222543712312,-8.291629559438206,869
07/07/2016,2097.899902,-0.006224541,0.000749619,0.02,0.02,0.000315459,3.106749407053485,2.2014847225746053,-9.196894243917086,870
08/07/2016,2129.899902,0.016124927,-0.000459504,-0.01,-0.03,0.000305478,12.737832938035353,5.926299132253007,-16.008428049699432,871
11/07/2016,2137.159912,-0.011844733,0.00437482,0.03,0.06,0.000317666,10.911891958690376,6.093012990721036,-20.827307017668772,872
12/07/2016,2152.139893,0.003600677,-0.002980056,-0.02,0.1,0.000348449,12.267921639127053,7.203883991880957,-25.891344664914868,873
13/07/2016,2152.429932,-0.006874525,0.000471148,0.02,-0.05,0.000332856,8.27529409275121,6.339653367896062,-27.826985389770016,874
14/07/2016,2163.75,0.005124436,0.003862383,0.01,0.05,0.000344802,9.290218728500804,6.9622051969090535,-30.154998921361766,875
15/07/2016,2161.73999,-0.006188151,-0.003212022,0.0,0.07,0.000365451,5.523475819000396,5.8406782972956535,-29.83779644306651,876
18/07/2016,2166.889893,0.003311242,0.001634051,0.0,-0.01,0.000360665,5.398951546000262,5.754331385133355,-29.482416603933416,877
19/07/2016,2163.780029,-0.003817469,0.002809421,-0.01,-0.03,0.000348267,2.562679697333806,4.6463069619917405,-27.39878933927548,878
20/07/2016,2173.02002,0.005705475,-0.003367539,0.01,0.03,0.000356114,4.788450131555692,5.220517466742876,-26.966722004088297,879
21/07/2016,2165.169922,-0.00788283,-0.001622737,0.0,-0.02,0.000350855,0.5756007543704982,3.5866905334000876,-23.955632225058707,880
22/07/2016,2175.030029,0.008166494,0.001181573,0.01,0.0,0.000351148,3.670436169580171,4.370867591725073,-23.255200802913805,881
25/07/2016,2168.47998,-0.00756544,-0.001035099,-0.01,0.01,0.000355207,0.2636077797201324,3.0057530177591616,-20.513055564874776,882
26/07/2016,2169.179932,0.00333426,-0.004080382,-0.01,-0.01,0.000352579,0.40905585314703785,2.717527890539259,-18.204583527482555,883
27/07/2016,2166.580078,-0.001521327,0.004555316,0.0,-0.05,0.000340955,-0.5939140979021431,2.0528551542220157,-15.557814275358396,884
28/07/2016,2170.060059,0.002804751,0.000544058,-0.06,0.0,0.000348671,0.7640509347315856,2.231245884944201,-14.09061932514578,885
29/07/2016,2173.600098,2.51e-05,-0.007177579,0.03,-0.06,0.000330962,1.6893802898212016,2.3948450243260595,-13.385154590640923,886
01/08/2016,2170.840088,-0.002901096,0.008036332,0.01,0.05,0.000343583,0.20625019321414584,1.7504881462855337,-11.840916637569535,887
02/08/2016,2157.030029,-0.005091833,-0.004832245,0.0,0.04,0.0003544,-4.465852871190236,-0.19458024699997623,-7.569644013379275,888
03/08/2016,2163.790039,0.009495563,0.001855362,-0.01,0.0,0.000351066,-0.7238985807935023,0.6747435338747891,-6.171001898710983,889
04/08/2016,2164.25,-0.002921371,0.001625509,-0.02,-0.04,0.00034335,-0.3292787205291461,0.6478957171402726,-5.193827461041565,890
05/08/2016,2182.870117,0.008390924,0.002434603,0.02,0.08,0.000359035,5.987186519646912,2.8944233774977874,-8.286590603190689,891
08/08/2016,2180.889893,-0.009510661,0.000448152,0.03,0.0,0.000355943,3.331383013098275,2.28509245531086,-9.332881160978104,892
09/08/2016,2181.73999,0.001296959,-0.000591425,-0.02,-0.04,0.000348227,2.5042876753987002,2.1057180233965482,-9.731450812980256,893
10/08/2016,2175.48999,-0.00325448,0.001857686,-0.01,-0.05,0.000335565,-0.4138082164008665,1.061253270472207,-8.256389326107183,894
11/08/2016,2185.790039,0.007599274,-0.001459316,0.0,0.07,0.000355762,3.1574775223998586,2.216102736663288,-9.197764111843753,895
12/08/2016,2184.050049,-0.005530634,0.00082183,0.01,-0.06,0.000337862,1.5249883482661062,1.7215911445805432,-9.001161315529316,896
15/08/2016,2190.149902,0.003588955,0.000235028,0.02,0.04,0.000346091,3.049943232177611,2.2688738765077687,-9.782230671199159,897
16/08/2016,2178.149902,-0.008271986,-0.002079698,-0.04,0.02,0.000355359,-1.966704511881744,0.48526464194446817,-7.330261517372946,898
17/08/2016,2182.219971,0.007347667,-0.000525821,0.03,-0.01,0.000347895,0.045553325412583945,0.9333651867009394,-6.442449656084591,899
18/08/2016,2187.02002,0.000331027,0.002506463,0.0,-0.03,0.000341539,1.6303852169412494,1.4167006633638266,-6.656134209662014,900
19/08/2016,2183.870117,-0.003639889,0.000398037,0.0,0.05,0.000354876,0.036955811294319574,0.8458752054430079,-5.8472148155133254,901
22/08/2016,2182.639893,0.000876949,-0.001937037,-0.01,-0.03,0.00034578,-0.3854374591373926,0.5863628047627572,-4.875414551613176,902
23/08/2016,2186.899902,0.002515092,0.000112843,0.01,0.0,0.00034573,1.163044693908887,1.0455685791675933,-4.992890666354469,903
24/08/2016,2175.439941,-0.007192046,-0.002764241,0.01,0.01,0.000342758,-3.044623870727264,-0.5176226182284154,-2.4658894138556207,904
25/08/2016,2172.469971,0.00387505,-0.002731299,0.02,0.02,0.00034714,-3.019739247151847,-0.8241660409503311,-0.2703162076541048,905
26/08/2016,2169.040039,-0.00021359,1.89e-05,0.01,0.04,0.000356993,-3.156470164768052,-1.1498867858313133,1.736267171282634,906
29/08/2016,2180.379883,0.006806864,0.00173839,-0.01,-0.05,0.000339203,1.6756345568214783,0.41132956239789564,0.4719621768590514,907
30/08/2016,2176.120117,-0.007181728,-2.42e-05,0.0,0.0,0.000343646,-0.3028322954523901,-0.1725573829021414,0.6022370894093001,908
31/08/2016,2170.949951,-0.000422183,-0.000148797,0.0,0.01,0.000347262,-1.9252768636351902,-0.797258460039302,1.7302554930051883,909
01/09/2016,2170.860107,0.002334464,-2.45e-06,0.0,-0.01,0.0003457,-1.313465909090155,-0.7088316525346272,2.334889749560716,910
02/09/2016,2179.97998,0.004242441,0.003543391,0.0,0.03,0.000357707,2.1643137272735657,0.5197564290324408,0.6903324513195912,911
06/09/2016,2186.47998,-0.001219362,0.000830715,-0.01,-0.05,0.000344339,3.609542484849044,1.2672868754034425,-1.65192315812601,912
07/09/2016,2186.159912,-0.003128064,0.000347781,0.02,-0.01,0.000333742,2.2996723232326985,1.068867515978127,-2.8827279653805817,913
08/09/2016,2181.300049,-0.002076629,-0.001121483,0.01,0.07,0.000353968,-0.08683945117854819,0.32777620148090136,-2.468112312721132,914
09/09/2016,2127.810059,-0.022299055,-0.011756112,0.0,0.06,0.00037093,-17.887889634118892,-6.399444573704386,9.020332747693374,915
12/09/2016,2159.040039,0.039199122,0.00528166,0.02,0.01,0.000367867,-1.5152664227457535,-1.6957665019913293,8.839832668447798,916
13/09/2016,2127.02002,-0.029507727,-0.007783909,-0.01,0.05,0.000381023,-11.683517281830518,-5.486298064242419,15.037051886035897,917
14/09/2016,2125.77002,0.014242997,-0.001926193,-0.03,-0.03,0.000376732,-8.20567818788686,-4.95676080621206,18.285969267710698,918
15/09/2016,2147.26001,0.01069695,0.004694547,-0.04,0.01,0.000388335,1.6928778747419528,-1.650916955435605,14.94217443753314,919
16/09/2016,2139.159912,-0.013881568,0.003444231,0.01,-0.01,0.000381507,-1.5714474168385095,-2.457064586006254,14.056557268365395,920
19/09/2016,2139.120117,0.003753695,-0.000125312,0.0,0.0,0.00038467,-1.0608966112258713,-2.154905887755376,12.96254799183589,921
20/09/2016,2139.76001,0.000317738,-0.001329815,0.0,-0.01,0.000377478,-0.49396674081708625,-1.80555602678578,11.650958705867197,922
21/09/2016,2163.120117,0.010618024,0.006001581,-0.08,-0.03,0.000382889,7.457391172788448,1.340151851562041,5.53371938464079,923
22/09/2016,2177.179932,-0.004417377,0.003012643,-0.04,-0.03,0.000383918,9.658199115192474,2.930109745117079,-1.194369985434605,924
23/09/2016,2164.689941,-0.01223656,-0.000665451,0.0,-0.01,0.000378972,2.275469076794707,1.0025971519771701,-2.4672419102521417,925
26/09/2016,2146.100098,-0.002850987,-0.005451917,0.07,-0.03,0.000361343,-4.679634948803596,-1.4464578670199444,0.7659351715315097,926
27/09/2016,2159.929932,0.015031932,-2.04e-05,0.01,-0.03,0.000352127,1.490188034131279,0.4630786163575067,-0.2611742462422626,927
28/09/2016,2171.370117,-0.001147616,0.001701532,0.01,0.01,0.000351905,4.806853689420677,1.8352169143126957,-3.232811021350244,928
29/09/2016,2151.129883,-0.014617965,-0.003761814,-0.01,-0.01,0.000351512,-3.5421755403863244,-0.9242144499758069,-0.6148499309397266,929
30/09/2016,2168.27002,0.01728938,0.001362727,0.03,0.04,0.000356115,3.3519286397427095,1.3338294812710956,-2.6329490894113405,930
03/10/2016,2161.199951,-0.011228665,0.002449619,0.03,0.03,0.00035683,-0.12207057350497053,0.2833421711120536,-2.2275363447943164,931
04/10/2016,2150.48999,-0.001694866,-0.0031952,0.01,0.06,0.000372816,-3.6513673823365025,-1.0908207252768989,0.3330103122652872,932
05/10/2016,2159.72998,0.009252253,0.001683088,-0.01,0.03,0.000382245,0.6457517451090098,0.2005306153823767,-0.11221081746134587,933
06/10/2016,2160.77002,-0.003815131,0.000265844,0.01,0.03,0.000393759,0.7771811634056576,0.3054692884597898,-0.5839226924072136,934
07/10/2016,2153.73999,-0.003735044,-0.00147317,0.0,-0.02,0.000386325,-1.8252225577293757,-0.611468122597671,0.629831742724491,935
10/10/2016,2163.659912,0.007859389,0.000818552,0.0,0.0,0.000386325,2.0898256281802787,0.7049556427268726,-0.7550382427289151,936
11/10/2016,2136.72998,-0.017052377,-0.004936668,0.02,0.04,0.000390213,-7.58342691454618,-2.749405312613817,4.078983359203448,937
12/10/2016,2139.179932,0.013593061,-0.001516292,0.02,0.02,0.00039544,-4.238967276364292,-2.099485648537211,6.218464987030529,938
13/10/2016,2132.550049,-0.004245853,-0.002182437,-0.07,-0.04,0.000395018,-5.035939184242579,-2.6657853174697266,8.588618853803382,939
14/10/2016,2132.97998,0.003300868,0.001927814,0.02,0.05,0.000405352,-3.2139824561618298,-2.2788207777862226,9.52378053217899,940
17/10/2016,2126.5,-0.003239598,-4.58e-05,0.02,-0.03,0.000395661,-4.302648304108061,-2.803965680562669,11.022463155724381,941
18/10/2016,2139.600098,0.009198397,0.002814494,0.0,-0.02,0.000387462,1.4982671305947406,-0.815957720492861,8.70823830463678,942
19/10/2016,2144.290039,-0.003968432,0.002000351,0.01,0.01,0.000388801,2.562158420396372,-0.12772038043112843,6.018359503809279,943
20/10/2016,2141.340088,-0.003567695,0.00255284,0.0,0.0,0.000388046,0.7247886135974113,-0.4804992078770738,4.813071682334794,944
21/10/2016,2141.159912,0.001291624,0.000636232,-0.01,-0.02,0.000383343,0.4231337423984769,-0.4429588068924204,3.9469791330438966,945
24/10/2016,2151.330078,0.00483394,0.001058902,-0.01,0.03,0.00039543,3.6721444949321267,0.8836817939691173,1.1585164320808872,946
25/10/2016,2143.159912,-0.008547568,-0.004300773,0.01,0.0,0.00039124,-0.2752923367115727,-0.2480491802771212,1.1857595885153387,947
26/10/2016,2139.429932,0.002057317,-0.001587009,-0.01,0.02,0.000399167,-1.4268548911413745,-0.683290532742376,1.9293239469143373,948
27/10/2016,2133.040039,-0.001246316,-0.002340849,-0.03,0.06,0.000419716,-3.0812009274272896,-1.396615841149469,3.613909033192158,949
28/10/2016,2126.409912,-0.000121572,-0.002455391,0.0,0.01,0.00042325,-4.264176284951645,-2.05080473600583,5.827280582137973,950
31/10/2016,2126.149902,0.002986022,-0.002770896,0.04,-0.02,0.000411192,-2.9294541899676005,-1.826955394005381,6.929779378100193,951
01/11/2016,2111.719971,-0.006664606,-0.003262133,0.01,-0.01,0.000410064,-6.762946459978593,-3.402327344754667,10.290398493324119,952
02/11/2016,2097.939941,0.000261382,-0.002401233,0.02,-0.02,0.000398631,-9.10197430665221,-4.699540176660321,14.692832623316008,953
03/11/2016,2088.659912,0.0021021,-0.005717179,0.01,0.01,0.000399718,-9.16132587110178,-5.272101279577782,18.582057214840006,954
04/11/2016,2085.179932,0.00275727,-0.000733736,0.0,-0.03,0.000392082,-7.2675439140675735,-5.048086119630625,20.801515009276955,955
07/11/2016,2131.52002,0.023889675,0.010174094,0.03,0.04,0.000400241,10.601666723954622,1.3754356453232504,11.575283930645583,956
08/11/2016,2139.560059,-0.01845157,0.000375967,0.02,0.05,0.000403959,9.747790815969893,2.208511064658069,4.036004179333759,957
09/11/2016,2163.26001,0.007305047,0.008871499,0.02,0.19,0.000464789,14.398510877313129,4.89494105657559,-5.46756564140378,958
10/11/2016,2167.47998,-0.009126275,-0.000497619,0.03,0.08,0.000485054,11.005663918208938,4.810569674503768,-11.662659885108951,959
11/11/2016,2164.449951,-0.003348696,0.001854067,0.0,0.0,0.000485054,6.327099612139136,3.8304948401905676,-14.15926465705752,960
14/11/2016,2164.199951,0.001282447,0.000758213,0.07,0.08,0.000492257,4.134733074759879,3.320432985166917,-14.973564746650482,961
15/11/2016,2180.389893,0.007596301,0.005279909,-0.04,0.0,0.000501606,8.153136049839304,4.929121612020936,-18.19757918446885,962
16/11/2016,2176.939941,-0.009063062,-0.003736857,-0.04,-0.01,0.000505554,4.285440033226223,3.881737410518326,-18.601281807176747,963
17/11/2016,2187.120117,0.006258634,0.001210781,-0.03,0.07,0.000528531,6.250352022150764,4.669042234203516,-20.182591595123995,964
18/11/2016,2181.899902,-0.007063168,0.001524704,0.0,0.05,0.000547116,2.4268296814343557,3.4328850799283828,-19.176536196629968,965
21/11/2016,2198.179932,0.009848199,0.001667104,0.02,-0.01,0.000539995,7.0445631209559,5.038778194937095,-21.182321122648773,966
22/11/2016,2202.939941,-0.005295969,-0.002309432,0.03,-0.02,0.000530335,6.283045080637294,5.003932045569854,-22.461434157716212,967
23/11/2016,2204.719971,-0.001357407,-0.0001048,0.02,0.05,0.000539522,4.78204005375801,4.600944289873951,-22.64252992160027,968
25/11/2016,2213.350098,0.003106362,0.000823502,-0.02,0.0,0.000542746,6.064735702505459,5.104592128639524,-23.602673495466206,969
28/11/2016,2201.719971,-0.009168923,-0.001541916,-0.01,-0.04,0.000533469,0.1664481350035203,3.0127522375596527,-20.756369392910074,970
29/11/2016,2204.659912,0.006589829,0.000629652,0.0,-0.02,0.000529389,1.0909457566694982,3.003650832864878,-18.843664316714694,971
30/11/2016,2198.810059,-0.003988697,-0.00142332,0.0,0.07,0.000547429,-1.2226538288873599,1.8969628537565768,-15.724047634070757,972
01/12/2016,2191.080078,-0.000862125,-0.00196281,0.0,0.08,0.000572632,-3.3917628859248907,0.6935948720370106,-11.638689876108856,973
02/12/2016,2191.949951,0.003912535,-0.000133095,0.01,-0.05,0.000556192,-1.9712175906161065,0.7156296380321692,-8.95184264746058,974
05/12/2016,2204.709961,0.005424299,0.006200824,0.0,-0.01,0.000547953,2.9391916062559176,2.2211771832785416,-9.669857070437956,975
06/12/2016,2212.22998,-0.002410417,0.000804808,0.0,0.0,0.000546724,4.466134070837143,2.8835324103688436,-11.252458730906255,976
07/12/2016,2241.350098,0.009752354,-0.000628802,0.03,-0.05,0.000526699,12.684128713891369,6.163105609072318,-17.773481835725306,977
08/12/2016,2246.189941,-0.011003899,-0.000751324,-0.01,0.06,0.000548729,10.069366809260828,5.997697782938303,-21.84515086204783,978
09/12/2016,2259.530029,0.003779642,0.002075715,0.03,0.07,0.000564311,11.15960720617386,6.915496560071006,-26.089261508150685,979
12/12/2016,2256.959961,-0.00707642,-0.001779635,-0.03,0.02,0.000571936,6.583048804116061,5.729800990062358,-26.942509322204387,980
13/12/2016,2271.719971,0.00767721,0.000143797,0.03,-0.01,0.000561632,9.308702536076908,6.858577116304332,-29.392634741976963,981
14/12/2016,2253.280029,-0.014656947,-0.001022479,0.01,0.06,0.000575676,0.05915435738461383,3.696262226766521,-25.755526872595055,982
15/12/2016,2262.030029,0.0120004,0.001492247,-0.04,0.06,0.000604827,2.9561029049232275,4.327979448420592,-24.38365032909769,983
16/12/2016,2258.070068,-0.005633851,0.001518701,0.0,0.0,0.000603266,0.6507482699489628,3.291986892368186,-21.742411706678467,984
19/12/2016,2262.530029,0.003725744,0.001658588,0.01,-0.06,0.000585053,1.9204858466323458,3.4379836558218813,-20.224913897488932,985
20/12/2016,2270.76001,0.001662391,0.001649983,0.0,0.03,0.000594199,4.023650897755033,4.036983323844197,-20.211581471399768,986
21/12/2016,2265.179932,-0.006094873,-0.001970508,0.0,-0.02,0.000590975,0.8224079318370059,2.834850658363848,-18.199138744872926,987
22/12/2016,2260.959961,0.000594387,-0.000505986,-0.01,0.0,0.000593473,-0.8583850454424464,1.9529979510680278,-15.387755748362451,988
23/12/2016,2263.790039,0.003114689,0.000194138,0.01,0.0,0.000591298,0.3711026363716883,2.0626329571846327,-13.696225427549507,989
27/12/2016,2268.879883,0.000996658,-0.001223535,-0.01,0.02,0.000593545,1.9440164242478204,2.441034337536621,-13.199207514260706,990
28/12/2016,2249.919922,-0.010604902,-0.005757776,0.02,-0.06,0.000575999,-5.023976050501005,-0.23409007965528872,-8.40932154341499,991
29/12/2016,2249.26001,0.008063224,-0.000702825,-0.06,-0.02,0.000580802,-3.5692880336673625,-0.28731781969872827,-5.1273513294463555,992
30/12/2016,2238.830078,-0.004343745,-0.001331401,0.04,-0.04,0.000562792,-5.8561693557785475,-1.5551445922360472,-0.8263265659038552,993
03/01/2017,2257.830078,0.013123625,0.003582998,0.02,0.0,0.000554251,2.42922042948112,1.0142484817934019,-2.2412985135915733,994
04/01/2017,2270.75,-0.002764301,0.002001604,0.0,0.01,0.000558955,5.926120952987276,2.5024576715691182,-5.664961795009731,995
05/01/2017,2269.0,-0.006492944,0.000689025,-0.01,-0.09,0.000538315,3.367413968658184,1.9709004626229216,-7.061475301044993,996
06/01/2017,2276.97998,0.004287629,0.000477998,0.01,0.05,0.000551189,4.90493597910563,2.7220354047949513,-9.244375875355672,997
09/01/2017,2268.899902,-0.007065553,-0.000557889,-0.03,-0.04,0.000543906,0.5765979860702828,1.3717712291959288,-8.449202632230026,998
10/01/2017,2268.899902,0.003548594,0.000272937,0.02,0.0,0.000542778,0.3843986573801885,1.2002998255461534,-7.633301464064061,999
11/01/2017,2275.320068,0.002829638,0.000919834,0.0,0.0,0.000542264,2.396321104920389,1.85278309735304,-8.17683947163141,1000
12/01/2017,2270.439941,-0.004974447,0.000308853,0.0,-0.02,0.000539373,-0.029161596719859517,1.0111693351836948,-7.136508539727856,1001
13/01/2017,2274.639893,0.00399465,0.001705518,0.01,0.04,0.000546263,1.3805429355197703,1.40976716828618,-7.107284306961446,1002
17/01/2017,2267.889893,-0.004817344,-0.000292053,0.02,-0.07,0.000524222,-1.3296380429865167,0.38979627225035074,-5.387849991724579,1003
18/01/2017,2271.889893,0.004731257,-0.003132615,-0.02,0.09,0.000552548,0.44690797134217064,0.8410717382189432,-4.993686224847806,1004
19/01/2017,2263.689941,-0.005373063,-0.001250455,-0.01,0.05,0.000568907,-2.435378685771866,-0.28905622905858763,-2.847363768134528,1005
20/01/2017,2271.310059,0.006975547,0.003272853,-0.02,0.01,0.000576198,0.9164535428185445,0.6995905495737134,-3.0642267613793592,1006
23/01/2017,2265.199951,-0.006056363,-0.00034355,0.01,-0.07,0.000556506,-1.4257336381206187,-0.1516217691228121,-1.7901148923815526,1007
24/01/2017,2280.070068,0.009254719,-0.001611162,0.0,0.06,0.000572018,4.006216574586233,1.7260955770175315,-4.070235889950254,1008
25/01/2017,2298.370117,0.001461497,0.002399585,-0.01,0.06,0.0005929,8.770827383057167,3.797839754889992,-9.04322351811743,1009
26/01/2017,2296.679932,-0.008761475,-0.001886394,0.01,-0.02,0.000583189,5.283823255371772,3.1118366605292067,-11.215210112959994,1010
27/01/2017,2294.689941,-0.00013108,0.000641019,0.01,-0.02,0.000574012,2.8592185035809052,2.474108202962725,-11.600320413578174,1011
30/01/2017,2280.899902,-0.005143079,-0.002329596,-0.01,0.0,0.000575926,-2.6905339976124196,0.44108980259261443,-8.46869661337314,1012
31/01/2017,2278.870117,0.005119638,-0.000470879,0.01,-0.04,0.000558802,-2.470284331741823,0.1322304522682316,-5.866181829363086,1013
01/02/2017,2279.550049,0.001188269,0.00022426,-0.01,0.03,0.000568452,-1.4202122211613641,0.20069314573493102,-4.245276462466791,1014
02/02/2017,2280.850098,0.000271945,-0.000594739,0.01,0.0,0.000567787,-0.5134584807738065,0.3381126275180577,-3.3937053541749265,1015
03/02/2017,2297.419922,0.006694449,0.001979386,-0.01,0.01,0.000573861,5.180969012817513,2.3670765490783197,-6.20759781791412,1016
06/02/2017,2292.560059,-0.009380115,-0.000699516,0.02,-0.07,0.000552516,1.8340250085448133,1.4637091054437406,-6.577913721015193,1017
07/02/2017,2293.080078,0.002342186,0.000160603,0.0,-0.02,0.000543904,1.3960230056964065,1.345747842262881,-6.6281888844487185,1018
08/02/2017,2294.669922,0.000466493,0.000190918,0.01,-0.06,0.000527253,1.4606300037976325,1.3762598619800883,-6.712559026266263,1019
09/02/2017,2307.870117,0.005059224,0.001409342,0.0,0.06,0.000543854,5.373818335865508,2.8542517542327914,-9.232125607898979,1020
10/02/2017,2316.100098,-0.002186496,0.000760059,0.01,0.01,0.000546463,6.325872557243201,3.5262179099536297,-12.03178025518855,1021
13/02/2017,2328.25,0.001679795,-8.63e-05,-0.03,0.02,0.000557352,8.267215704829141,4.604178421209326,-15.694817538808365,1022
14/02/2017,2337.580078,-0.00123851,0.000113201,0.02,0.04,0.000563477,8.621503136552747,5.1949158685583825,-19.12140480680273,1023
15/02/2017,2349.25,0.000984974,-0.00613999,0.0,0.04,0.000573026,9.637642757701542,6.004291634988476,-22.754755929515795,1024
16/02/2017,2347.219971,-0.005856427,0.001019092,-0.01,-0.06,0.000559558,5.748418838467842,5.000001555614745,-23.503173212368893,1025
