,UNRATE,y,L_0y,L_1y,L_2y,L_3y,L_4y,L_5y,L_6y,L_7y,L_8y,L0_GS1,L1_GS1,L0_CPIAUCSL,L1_CPIAUCSL,L0_F1,L0_F2,L1_F1,L1_F2,OLD_AGE,L0_F3,L0_F4,L1_F3,L1_F4,L1_F5,L2_F2,L2_F3,L2_F4,L2_F5,L3_F2,L3_F3,L3_F4,L3_F5,L4_F1,L4_F2,L4_F3,L4_F4,L4_F5,L5_F1,L5_F2,L5_F5,L6_F1,L6_F2,L6_F5,L7_F1,L7_F2,L7_F5,L8_F1,L8_F3,L8_F5,L0_PCECC96,L0_PCDGx,L0_PCESVx,L0_PCNDx,L0_GPDIC1,L0_FPIx,L0_Y033RC1Q027SBEAx,L0_PNFIx,L0_PRFIx,L0_A014RE1Q156NBEA,L0_A823RL1Q225SBEA,L0_FGRECPTx,L0_SLCEx,L0_EXPGSC1,L0_IMPGSC1,L0_DPIC96,L0_OUTNFB,L0_OUTBS,L0_OUTMS,L0_INDPRO,L0_IPFINAL,L0_IPCONGD,L0_IPMAT,L0_IPDMAT,L0_IPNMAT,L0_IPDCONGD,L0_IPB51110SQ,L0_IPNCONGD,L0_IPBUSEQ,L0_IPB51220SQ,L0_PAYEMS,L0_USPRIV,L0_MANEMP,L0_SRVPRD,L0_USGOOD,L0_DMANEMP,L0_NDMANEMP,L0_USCONS,L0_USEHS,L0_USFIRE,L0_USINFO,L0_USPBS,L0_USLAH,L0_USSERV,L0_USMINE,L0_USTPU,L0_USGOVT,L0_USTRADE,L0_USWTRADE,L0_CES9092000001
171,-0.1,0.009408878,0.007591872,0.005323279,0.011416256,0.016839511,0.008565807,0.005532336,0.001547029,0.00443586,0.006039054,0.5534,-0.0767,-0.000601723,0.004638719,-0.176705013328692,-0.0146953259551284,-0.0904754055479634,0.136626388187495,53,-0.0651652264849703,-0.0476325293990769,0.2816673862063,-0.0384686217610266,0.243608952689269,0.27995430825932,-0.0696353742635923,-0.120346735040599,0.318317107818225,0.431089361030896,0.358576312479733,-0.124481654000175,-0.0962741886088982,0.38127241548344,0.322554660760709,-0.503047713160237,-0.04283809587205,0.220513262505042,0.162439521126514,0.207387801098129,0.0673720413006587,0.246318925350938,0.185116502594494,0.0914977768603626,0.226162966318869,0.0671834185246817,-0.0073652465020053,0.111931396196938,0.390416543456142,-0.119392708467405,0.006202491,0.002470458,0.007724044,0.004003403,0.03916777,0.026905885,0.041735218,0.024699085,0.03122927,0.6,2.4,0.017947094,0.000660667,0.015282822,0.039898517,0.011393621,0.010325491,0.00845591,0.005012185,0.005700465,0.002614974,-0.000812666,0.008179151,0.013118015,0.010819775,-0.019095304,-0.037897765,0.006329147,0.011408261,-0.016186079,0.005473971,0.006086084,0.003098615,0.005339467,0.006149912,0.005847093,-0.001416045,0.011502152,0.005955411,0.003417954,-0.00212541,0.011751973,0.007189448,0.001723814,0.01768942,0.004736204,0.002362844,0.004935118,0.00527741,0.001139914
172,-0.1667,0.009966906,0.009408878,0.007591872,0.005323279,0.011416256,0.016839511,0.008565807,0.005532336,0.001547029,0.00443586,0.3033,0.5534,-0.001468147,-0.000601723,-0.107948156718837,0.0422988805192134,-0.176705013328692,-0.0146953259551284,54,-0.154868147287261,0.0080371397889366,-0.0651652264849703,-0.0476325293990769,0.158558258735064,0.136626388187495,0.2816673862063,-0.0384686217610266,0.243608952689269,0.27995430825932,-0.0696353742635923,-0.120346735040599,0.318317107818225,-0.0962771338789797,0.431089361030896,0.358576312479733,-0.124481654000175,-0.0962741886088982,0.38127241548344,0.322554660760709,0.220513262505042,0.162439521126514,0.207387801098129,0.0673720413006587,0.246318925350938,0.185116502594494,0.0914977768603626,0.226162966318869,-0.131369477296628,-0.0073652465020053,0.010997775,0.025405547,0.009405498,0.007110464,0.015394469,0.02101912,0.034109534,0.028172338,0.007118323,0.5,4.5,0.022800757,-0.003860938,0.007570398,0.013188807,0.006507874,0.010514315,0.011055235,0.007788508,0.00555303,0.004428501,-0.002362214,0.005812742,0.013202072,0.016889596,-0.010122698,-0.023339149,0.000589299,0.021321063,-0.013869875,0.002498503,0.002873661,0.000395367,0.002289596,0.003547265,0.003618537,-0.004941014,0.009469224,0.004453059,0.0,-0.008010724,0.005612476,0.003175837,-0.001538977,0.010129519,0.002496816,0.000585983,0.000897896,0.00394578,0.002008436
173,0.0,0.011008815,0.009966906,0.009408878,0.007591872,0.005323279,0.011416256,0.016839511,0.008565807,0.005532336,0.001547029,0.3867,0.3033,0.004323057,-0.001468147,-0.223584189349596,0.170508144425914,-0.107948156718837,0.0422988805192134,55,0.314315180518973,0.0123546249710708,-0.154868147287261,0.0080371397889366,0.270301812340968,-0.0146953259551284,-0.0651652264849703,-0.0476325293990769,0.158558258735064,0.136626388187495,0.2816673862063,-0.0384686217610266,0.243608952689269,-0.107506830224638,0.27995430825932,-0.0696353742635923,-0.120346735040599,0.318317107818225,-0.0962771338789797,0.431089361030896,-0.0962741886088982,0.38127241548344,0.322554660760709,0.220513262505042,0.162439521126514,0.207387801098129,0.0673720413006587,0.246318925350938,0.0236200847684263,0.0914977768603626,0.010818205,0.018705564,0.009453924,0.010108429,0.020649754,0.018056543,0.030259343,0.020332152,0.01369266,0.6,-0.7,0.007199064,0.000213117,0.022024082,0.021646743,0.012551218,0.010192046,0.011236073,0.014693587,0.014131181,0.012136687,0.012476545,0.017732143,0.0219375,0.016785703,0.013858515,0.009907202,0.011922976,0.008670093,0.036494017,0.004284486,0.004598789,-0.001861933,0.004518297,0.00311061,0.000930489,-0.00652237,0.013051682,0.008195821,0.00184824,-0.006239252,0.007668579,0.007644567,-0.002343805,0.00502654,0.003609993,0.00267882,0.00336767,0.003806225,0.002271355
174,-0.1333,0.004604994,0.011008815,0.009966906,0.009408878,0.007591872,0.005323279,0.011416256,0.016839511,0.008565807,0.005532336,0.5966,0.3867,-0.005642165,0.004323057,-0.100680539844969,0.0412224344036859,-0.223584189349596,0.170508144425914,56,-0.233709243161717,-0.115924289191354,0.314315180518973,0.0123546249710708,0.18349067764257,0.0422988805192134,-0.154868147287261,0.0080371397889366,0.270301812340968,-0.0146953259551284,-0.0651652264849703,-0.0476325293990769,0.158558258735064,-0.0904754055479634,0.136626388187495,0.2816673862063,-0.0384686217610266,0.243608952689269,-0.107506830224638,0.27995430825932,0.318317107818225,-0.0962771338789797,0.431089361030896,-0.0962741886088982,0.38127241548344,0.322554660760709,0.220513262505042,0.162439521126514,0.291946496485039,0.0673720413006587,0.005817768,0.004796506,0.004827263,0.009336008,0.027725266,0.017412937,0.009190999,0.014416651,0.023322474,0.8,4.5,0.061083519,0.001229298,0.023130451,0.009565544,-0.01179351,0.013245522,0.012634926,0.017262316,0.014213586,0.015729222,0.009687651,0.012603445,0.017864852,0.011627897,0.002675627,-0.003276446,0.012031799,0.029164563,0.014620017,0.003469558,0.003613537,-0.00296297,0.003996526,0.000817773,-0.000446528,-0.007192713,0.006742546,0.005064655,0.002418088,-0.008452586,0.00739131,0.00672019,-0.001050329,0.020403355,0.003843263,0.002733,0.003395883,0.002796577,0.004062217
175,-0.2,0.008873849,0.004604994,0.011008815,0.009966906,0.009408878,0.007591872,0.005323279,0.011416256,0.016839511,0.008565807,0.2734,0.5966,0.001697227,-0.005642165,-0.183760270147502,-0.032770068532736,-0.100680539844969,0.0412224344036859,57,0.030142461492096,0.0590419136800723,-0.233709243161717,-0.115924289191354,0.0739949551162392,0.170508144425914,0.314315180518973,0.0123546249710708,0.18349067764257,0.0422988805192134,-0.154868147287261,0.0080371397889366,0.270301812340968,-0.176705013328692,-0.0146953259551284,-0.0651652264849703,-0.0476325293990769,0.158558258735064,-0.0904754055479634,0.136626388187495,0.243608952689269,-0.107506830224638,0.27995430825932,0.318317107818225,-0.0962771338789797,0.431089361030896,-0.0962741886088982,0.38127241548344,-0.503047713160237,0.220513262505042,0.011281614,0.026290845,0.009428347,0.00787066,-0.013395502,0.01685492,0.024662942,0.016026421,0.018345917,0.2,-0.4,0.006104822,-0.000277633,0.017676645,0.013233552,0.009454975,0.003642268,0.003909029,0.00511336,0.00505351,0.00944993,0.004886036,-0.000290908,0.00268231,-0.007026494,-0.012371585,-0.027611514,0.010445314,0.019522224,0.009679312,0.005463566,0.006292437,-0.001543282,0.005251196,0.006533257,0.000372117,-0.004781982,0.021421811,0.006744783,0.001799522,-0.000217686,0.0089756,0.009489151,-0.000247289,0.01892449,0.006007886,0.001210569,0.005969762,0.005903708,0.001527364
176,-0.1333,0.006294777,0.008873849,0.004604994,0.011008815,0.009966906,0.009408878,0.007591872,0.005323279,0.011416256,0.016839511,0.45,0.2734,0.008297373,0.001697227,-0.177381204200363,0.0450928972004521,-0.183760270147502,-0.032770068532736,58,0.32122838166523,0.141781662246933,0.030142461492096,0.0590419136800723,0.206623010727969,0.0412224344036859,-0.233709243161717,-0.115924289191354,0.0739949551162392,0.170508144425914,0.314315180518973,0.0123546249710708,0.18349067764257,-0.107948156718837,0.0422988805192134,-0.154868147287261,0.0080371397889366,0.270301812340968,-0.176705013328692,-0.0146953259551284,0.158558258735064,-0.0904754055479634,0.136626388187495,0.243608952689269,-0.107506830224638,0.27995430825932,0.318317107818225,-0.0962771338789797,0.358576312479733,-0.0962741886088982,0.009659927,0.019375137,0.009754208,0.003733213,0.013130246,0.017395942,0.035696278,0.020633493,0.01102915,0.1,3.1,0.01007616,0.000619514,0.002400528,0.006553539,0.002952125,0.010095615,0.010146932,-0.003438432,-0.004595883,0.003948559,0.00722745,-0.015290676,0.007559052,-0.031219787,0.010736006,0.006835632,0.006082822,-0.005675949,0.001053514,0.005505766,0.005782576,-0.00302331,0.006103128,0.002493395,-0.001750165,-0.005185284,0.01221215,0.008372195,0.006232326,0.000761678,0.011551071,0.004775754,0.001853225,0.013830061,0.004818915,0.004080609,0.004762012,0.005263303,0.003180074
177,0.0,0.013215165,0.006294777,0.008873849,0.004604994,0.011008815,0.009966906,0.009408878,0.007591872,0.005323279,0.011416256,0.5,0.45,-0.005750752,0.008297373,-0.13934193366393,-0.116966804711944,-0.177381204200363,0.0450928972004521,59,-0.0555100752419867,-0.201464808481003,0.32122838166523,0.141781662246933,0.143985654712814,-0.032770068532736,0.030142461492096,0.0590419136800723,0.206623010727969,0.0412224344036859,-0.233709243161717,-0.115924289191354,0.0739949551162392,-0.223584189349596,0.170508144425914,0.314315180518973,0.0123546249710708,0.18349067764257,-0.107948156718837,0.0422988805192134,0.270301812340968,-0.176705013328692,-0.0146953259551284,0.158558258735064,-0.0904754055479634,0.136626388187495,0.243608952689269,-0.107506830224638,-0.0696353742635923,0.318317107818225,0.002965153,-0.030377857,0.005726647,0.013954634,0.031990559,0.004553033,0.013732963,0.007702239,-0.001770482,0.6,0.1,0.021931682,0.00107593,0.028483129,0.031451711,0.012727557,0.007389009,0.007316432,0.013260974,0.009659915,0.013699415,0.003903093,0.002644543,0.025721165,-0.010861753,0.020230778,0.017535739,-0.001350363,0.043017497,-0.011926457,0.003560709,0.004244359,-0.000751381,0.003181227,0.005475613,0.001750165,-0.005021157,0.015891478,0.005897513,0.008290073,-0.003159227,0.008832695,0.000233013,-0.001173304,0.022461065,0.00172914,3.05e-05,-3.26e-05,0.004829959,0.001652305
178,-0.2334,0.002334271,0.013215165,0.006294777,0.008873849,0.004604994,0.011008815,0.009966906,0.009408878,0.007591872,0.005323279,0.3466,0.5,-0.004087534,-0.005750752,-0.19781894664359,-0.0105720650852802,-0.13934193366393,-0.116966804711944,60,-0.307461107870872,-0.0223563160056455,-0.0555100752419867,-0.201464808481003,0.234985310111956,0.0450928972004521,0.32122838166523,0.141781662246933,0.143985654712814,-0.032770068532736,0.030142461492096,0.0590419136800723,0.206623010727969,-0.100680539844969,0.0412224344036859,-0.233709243161717,-0.115924289191354,0.0739949551162392,-0.223584189349596,0.170508144425914,0.18349067764257,-0.107948156718837,0.0422988805192134,0.270301812340968,-0.176705013328692,-0.0146953259551284,0.158558258735064,-0.0904754055479634,0.2816673862063,0.243608952689269,0.011089465,0.038928297,0.006019567,0.010257401,0.014737546,0.01871145,0.043415766,0.032986748,-0.0091314,0.6,10.8,0.032368571,0.004550547,0.03729893,0.021034427,0.019267033,0.01691808,0.01632462,0.005171484,0.009352951,0.001060183,-0.005135974,0.017969602,0.012213266,0.026040728,-0.008275463,-0.022194282,-0.004090369,0.022876557,-0.02390336,0.005932675,0.006896579,0.001431839,0.005490659,0.00815761,0.00334287,-0.001849537,0.019221625,0.007791108,0.006262817,-0.000654879,0.009808525,0.008506521,0.005668518,0.026001976,0.003806364,0.000929912,0.001621402,0.008199743,-0.00013209
179,-0.1,0.001545134,0.002334271,0.013215165,0.006294777,0.008873849,0.004604994,0.011008815,0.009966906,0.009408878,0.007591872,0.3867,0.3466,0.003789308,-0.004087534,-0.034483463942329,-0.289215212521539,-0.19781894664359,-0.0105720650852802,61,0.328763412135729,-0.123153575592392,-0.307461107870872,-0.0223563160056455,0.278173314200118,-0.116966804711944,-0.0555100752419867,-0.201464808481003,0.234985310111956,0.0450928972004521,0.32122838166523,0.141781662246933,0.143985654712814,-0.183760270147502,-0.032770068532736,0.030142461492096,0.0590419136800723,0.206623010727969,-0.100680539844969,0.0412224344036859,0.0739949551162392,-0.223584189349596,0.170508144425914,0.18349067764257,-0.107948156718837,0.0422988805192134,0.270301812340968,-0.176705013328692,-0.0651652264849703,0.158558258735064,0.005053257,0.000423745,0.006999575,0.002077865,-0.006468881,-0.005363152,0.011332295,0.017346479,-0.051159821,0.5,-2.7,0.006180863,0.003834446,0.01935883,0.010840995,0.002442479,0.001510381,0.002334714,-0.000917422,0.005996722,0.010425437,0.004966552,0.005737582,0.002213073,-0.006976069,-0.003958104,-0.004346396,0.007855204,0.026469183,0.030128858,0.003828033,0.004156625,0.000211082,0.003849063,0.003722309,0.00359041,-0.00563347,0.007984083,0.005228122,0.004791002,-0.004157566,0.009106558,0.005835248,0.000921178,0.029260754,0.00108306,0.002115757,-0.002401562,0.006254595,0.004218019
180,0.0,0.008482573,0.001545134,0.002334271,0.013215165,0.006294777,0.008873849,0.004604994,0.011008815,0.009966906,0.009408878,0.07,0.3867,0.000412341,0.003789308,0.117857229128147,-0.221240632512531,-0.034483463942329,-0.289215212521539,62,0.0022560603683315,-0.0635073142998785,0.328763412135729,-0.123153575592392,0.115597506723039,-0.0105720650852802,-0.307461107870872,-0.0223563160056455,0.278173314200118,-0.116966804711944,-0.0555100752419867,-0.201464808481003,0.234985310111956,-0.177381204200363,0.0450928972004521,0.32122838166523,0.141781662246933,0.143985654712814,-0.183760270147502,-0.032770068532736,0.206623010727969,-0.100680539844969,0.0412224344036859,0.0739949551162392,-0.223584189349596,0.170508144425914,0.18349067764257,-0.107948156718837,-0.154868147287261,0.270301812340968,0.006052808,0.014234029,0.004598198,0.005744277,-0.003865588,-0.006426846,0.008001553,0.016989301,-0.056895565,0.6,-3.6,0.010043485,0.003228826,0.00032874,0.009362426,0.002583782,0.002271908,0.001345289,0.002549499,0.003793541,0.004527468,-0.001704637,0.005919411,0.001530143,0.008114203,-0.021124091,-0.047103447,0.00439852,0.0186583,0.026797723,0.003143109,0.002875849,-0.00399465,0.004138078,-0.001874196,-0.003442089,-0.004955431,0.000518493,0.005255914,0.000915664,-0.002964592,0.007538507,0.006232613,0.001104295,0.015037829,0.00217531,0.004536051,0.000539004,0.004060821,0.003479641
181,-0.2,0.002352163,0.008482573,0.001545134,0.002334271,0.013215165,0.006294777,0.008873849,0.004604994,0.011008815,0.009966906,-0.1033,0.07,-0.013506417,0.000412341,0.0979450822318417,-0.0716198617312207,0.117857229128147,-0.221240632512531,63,-0.55201706023851,-0.0028484028725556,0.0022560603683315,-0.0635073142998785,0.195636782480486,-0.289215212521539,0.328763412135729,-0.123153575592392,0.115597506723039,-0.0105720650852802,-0.307461107870872,-0.0223563160056455,0.278173314200118,-0.13934193366393,-0.116966804711944,-0.0555100752419867,-0.201464808481003,0.234985310111956,-0.177381204200363,0.0450928972004521,0.143985654712814,-0.183760270147502,-0.032770068532736,0.206623010727969,-0.100680539844969,0.0412224344036859,0.0739949551162392,-0.223584189349596,0.314315180518973,0.18349067764257,0.009630996,0.014031546,0.007335559,0.013811374,-0.019591202,-0.007160112,0.005250621,0.010547513,-0.047697477,0.3,6.0,0.006838035,0.004325679,0.04103413,0.001287776,0.013110314,0.011785926,0.011294441,0.004082823,0.002200653,0.00566054,0.001231516,0.000568787,-0.001868296,0.009863708,-0.005070901,0.010454517,0.003185998,0.013911963,-0.011009203,0.002700496,0.00271688,-0.008061219,0.004484515,-0.006371901,-0.007293334,-0.009398883,-0.00506681,0.008123371,0.001709636,-0.001430526,0.00388868,0.007528898,0.004038679,0.013391018,0.004058084,0.002615172,0.003487831,0.003879998,0.002422015
182,0.0667,0.005712377,0.002352163,0.008482573,0.001545134,0.002334271,0.013215165,0.006294777,0.008873849,0.004604994,0.011008815,0.0233,-0.1033,0.013866858,-0.013506417,-0.0510652864509348,-0.0609709573920242,0.0979450822318417,-0.0716198617312207,64,0.631235111325941,-0.0259047655185206,-0.55201706023851,-0.0028484028725556,0.241707490536682,-0.221240632512531,0.0022560603683315,-0.0635073142998785,0.195636782480486,-0.289215212521539,0.328763412135729,-0.123153575592392,0.115597506723039,-0.19781894664359,-0.0105720650852802,-0.307461107870872,-0.0223563160056455,0.278173314200118,-0.13934193366393,-0.116966804711944,0.234985310111956,-0.177381204200363,0.0450928972004521,0.143985654712814,-0.183760270147502,-0.032770068532736,0.206623010727969,-0.100680539844969,-0.233709243161717,0.0739949551162392,0.005580109,0.013404692,0.004828279,0.003365037,-0.006904108,-0.00089332,0.013772294,0.017841088,-0.046267554,0.2,-2.4,0.016118732,0.005932844,0.013875002,0.011901729,0.008483671,0.002961477,0.003135126,0.011651974,0.008777746,0.00494251,0.002136974,0.012555685,0.017047427,0.018976249,0.000746179,0.022965396,0.002576126,0.004440926,0.028631809,0.004018955,0.004396361,-0.003709609,0.005106853,-0.001562117,-0.004716813,-0.001955672,0.001041441,0.006704385,-0.000596054,0.001100583,0.007825309,0.008321687,0.003048789,0.012745039,0.005792216,0.002051065,0.00628117,0.006042719,0.00156791
183,0.0,0.005418009,0.005712377,0.002352163,0.008482573,0.001545134,0.002334271,0.013215165,0.006294777,0.008873849,0.004604994,-0.0767,0.0233,0.001505513,0.013866858,0.0291567349237197,-0.0169732377243596,-0.0510652864509348,-0.0609709573920242,65,0.20308019980096,-0.135004828961722,0.631235111325941,-0.0259047655185206,0.0723926383442032,-0.0716198617312207,-0.55201706023851,-0.0028484028725556,0.241707490536682,-0.221240632512531,0.0022560603683315,-0.0635073142998785,0.195636782480486,-0.034483463942329,-0.289215212521539,0.328763412135729,-0.123153575592392,0.115597506723039,-0.19781894664359,-0.0105720650852802,0.278173314200118,-0.13934193366393,-0.116966804711944,0.234985310111956,-0.177381204200363,0.0450928972004521,0.143985654712814,-0.183760270147502,0.030142461492096,0.206623010727969,0.001851689,0.010427139,0.001604174,-0.002138225,0.010969119,0.004685817,0.013861816,0.021955975,-0.040393342,0.3,6.7,-0.000366804,0.004690816,0.015251412,0.006255861,0.002557441,0.008169087,0.006966496,0.01532465,0.012203302,0.010518676,0.00157489,0.015418624,0.023847285,0.015484954,0.024749942,0.053419968,-0.00573687,0.027535483,-0.003698495,0.002622046,0.002547971,-0.004536784,0.00361497,-0.002504474,-0.004286849,-0.004971548,-0.000477197,0.008255071,-0.002308087,0.002307313,0.00412142,0.003239714,0.003706965,0.015359854,0.002726734,0.003008654,0.00187024,0.005266717,0.003518836
184,0.1667,0.00606002,0.005418009,0.005712377,0.002352163,0.008482573,0.001545134,0.002334271,0.013215165,0.006294777,0.008873849,-0.41,-0.0767,-0.004951711,0.001505513,0.281509441081061,-0.221096402746519,0.0291567349237197,-0.0169732377243596,66,-0.11866122577773,-0.22556678468277,0.20308019980096,-0.135004828961722,0.114302487003428,-0.0609709573920242,0.631235111325941,-0.0259047655185206,0.0723926383442032,-0.0716198617312207,-0.55201706023851,-0.0028484028725556,0.241707490536682,0.117857229128147,-0.221240632512531,0.0022560603683315,-0.0635073142998785,0.195636782480486,-0.034483463942329,-0.289215212521539,0.115597506723039,-0.19781894664359,-0.0105720650852802,0.278173314200118,-0.13934193366393,-0.116966804711944,0.234985310111956,-0.177381204200363,0.32122838166523,0.143985654712814,0.005620094,0.012103019,0.005282851,0.003135969,-0.010144911,-0.005687488,0.005267355,0.015566334,-0.065896187,0.3,3.5,-0.00704302,0.002016093,0.02958886,0.00405213,0.000887806,0.006363987,0.005837246,0.002576,0.00275153,0.003046759,-0.003378185,0.005925736,0.007572254,0.002857718,-0.010616294,-0.026913459,-0.001027817,0.006718332,0.014109135,0.000582012,0.00040293,-0.006675331,0.002021221,-0.006904793,-0.00722379,-0.005721629,-0.008672397,0.007601071,-0.002792749,-0.001757459,0.001592035,0.002609054,0.000121314,0.00736308,0.000852929,0.001515933,-0.000133162,0.002692871,-0.000455441
185,0.1333,-0.005763576,0.00606002,0.005418009,0.005712377,0.002352163,0.008482573,0.001545134,0.002334271,0.013215165,0.006294777,-0.9033,-0.41,0.00588178,-0.004951711,0.254829157767878,-0.185349760650253,0.281509441081061,-0.221096402746519,67,0.470698170407529,-0.121511998431972,-0.11866122577773,-0.22556678468277,0.105686151599865,-0.0169732377243596,0.20308019980096,-0.135004828961722,0.114302487003428,-0.0609709573920242,0.631235111325941,-0.0259047655185206,0.0723926383442032,0.0979450822318417,-0.0716198617312207,-0.55201706023851,-0.0028484028725556,0.241707490536682,0.117857229128147,-0.221240632512531,0.195636782480486,-0.034483463942329,-0.289215212521539,0.115597506723039,-0.19781894664359,-0.0105720650852802,0.278173314200118,-0.13934193366393,-0.0555100752419867,0.234985310111956,0.002844065,0.007340818,0.003309563,-0.000842684,-0.012380378,-0.009533147,0.006201057,0.015301395,-0.087061878,0.2,6.8,-0.002728471,0.002399089,0.029557817,-0.009110254,0.000679641,0.005412552,0.005782886,0.00232102,0.003039842,-0.002138144,-0.011595522,0.009099693,0.012839291,0.004151798,-0.010294452,-0.019662968,-0.011952641,0.014270951,-0.018467152,0.001681343,0.001052607,-0.005798939,0.003402648,-0.007361512,-0.00712344,-0.003501711,-0.011843841,0.006908429,-0.006010838,-0.002091004,0.002936751,0.007096878,0.001636215,0.009582551,0.002004036,0.004952026,0.002559256,0.001262755,0.002729579
186,0.2,0.005150584,-0.005763576,0.00606002,0.005418009,0.005712377,0.002352163,0.008482573,0.001545134,0.002334271,0.013215165,-1.52,-0.9033,-0.001418314,0.00588178,0.602896695436773,-0.338202423403114,0.254829157767878,-0.185349760650253,68,0.0790647700396513,-0.28122649887117,0.470698170407529,-0.121511998431972,0.0716449512041919,-0.221096402746519,-0.11866122577773,-0.22556678468277,0.105686151599865,-0.0169732377243596,0.20308019980096,-0.135004828961722,0.114302487003428,-0.0510652864509348,-0.0609709573920242,0.631235111325941,-0.0259047655185206,0.0723926383442032,0.0979450822318417,-0.0716198617312207,0.241707490536682,0.117857229128147,-0.221240632512531,0.195636782480486,-0.034483463942329,-0.289215212521539,0.115597506723039,-0.19781894664359,-0.307461107870872,0.278173314200118,-0.00266123,-0.033026823,0.004683872,-0.00780239,-0.026662726,-0.01545581,-0.00511675,0.003962345,-0.083188525,-0.1,6.1,-0.017151471,-0.005610084,0.008458422,0.00311566,0.002773777,-0.011123814,-0.01026368,-0.009279437,-0.003696464,-0.002099121,-0.011070462,-0.002940224,0.001110281,-0.019700383,-0.036077522,-0.054384231,-0.003274593,0.015902738,0.014296906,0.000375925,-0.00024436,-0.004541769,0.001543879,-0.005815781,-0.005597093,-0.00271729,-0.010821026,0.007316759,-0.002777165,-0.001322897,-0.001402658,0.00078818,0.004772119,0.021119679,-0.000901318,0.003590185,-0.000947426,-0.002056982,0.002463222
187,0.3333,-0.005428262,0.005150584,-0.005763576,0.00606002,0.005418009,0.005712377,0.002352163,0.008482573,0.001545134,0.002334271,-0.0267,-1.52,0.002151837,-0.001418314,0.653222931109831,0.0306695691860003,0.602896695436773,-0.338202423403114,69,0.42868825980374,-0.224760451316113,0.0790647700396513,-0.28122649887117,0.114007981646035,-0.185349760650253,0.470698170407529,-0.121511998431972,0.0716449512041919,-0.221096402746519,-0.11866122577773,-0.22556678468277,0.105686151599865,0.0291567349237197,-0.0169732377243596,0.20308019980096,-0.135004828961722,0.114302487003428,-0.0510652864509348,-0.0609709573920242,0.0723926383442032,0.0979450822318417,-0.0716198617312207,0.241707490536682,0.117857229128147,-0.221240632512531,0.195636782480486,-0.034483463942329,0.328763412135729,0.115597506723039,0.001620192,-0.007232554,0.003225988,0.001538017,-0.018302522,-0.008159616,-0.011928604,0.002027417,-0.046500318,-0.2,8.7,-0.010382358,0.000696806,0.031460051,-0.009047798,0.018135081,0.004711823,0.004274746,-0.020611162,-0.014849413,-0.017298924,-0.021198699,-0.00895033,-0.013798889,-0.028422582,-0.047559889,-0.083113809,-0.013303274,-0.014891982,-0.006553887,-0.003427107,-0.004674427,-0.010104427,-0.00148655,-0.013816376,-0.011366834,-0.007928888,-0.023602994,0.007889727,-0.002865728,-0.004865663,-0.005871851,-0.003082353,0.000421762,0.014566578,-0.007833022,0.002999303,-0.010236536,-0.007526102,0.003360907
188,0.6667,-0.021875649,-0.005428262,0.005150584,-0.005763576,0.00606002,0.005418009,0.005712377,0.002352163,0.008482573,0.001545134,0.05,-0.0267,0.002375513,0.002151837,1.08884616187919,-0.422616580876146,0.653222931109831,0.0306695691860003,70,0.119884922561169,-0.483264612851322,0.42868825980374,-0.224760451316113,-0.0461972487971459,-0.338202423403114,0.0790647700396513,-0.28122649887117,0.114007981646035,-0.185349760650253,0.470698170407529,-0.121511998431972,0.0716449512041919,0.281509441081061,-0.221096402746519,-0.11866122577773,-0.22556678468277,0.105686151599865,0.0291567349237197,-0.0169732377243596,0.114302487003428,-0.0510652864509348,-0.0609709573920242,0.0723926383442032,0.0979450822318417,-0.0716198617312207,0.241707490536682,0.117857229128147,0.0022560603683315,0.195636782480486,-0.007516013,-0.034316002,-0.000476627,-0.014691251,-0.020253375,-0.025631178,-0.031978597,-0.018845943,-0.052066828,-0.1,5.1,-0.026014736,0.004881701,-0.006860593,-0.01297504,-0.021239589,-0.008530602,-0.008858866,-0.035839075,-0.033497532,-0.032413047,-0.02390036,-0.03640055,-0.032838594,-0.060137465,-0.055029309,-0.077447586,-0.014933739,-0.062115027,-0.036418815,-0.005157924,-0.006811443,-0.014963743,-0.003089,-0.016377222,-0.016782079,-0.011843224,-0.023000175,0.007603676,-0.005959517,-0.011147134,-0.009744883,-0.00539846,-0.003318566,0.020816015,-0.008811301,0.003285922,-0.009154428,-0.008867806,0.005854548
